Procedure ID,HCPCS/CPT Code,Description,Gross Charge,Undiscounted Cash Price
99953,0C1713    ,NAIL TROCH LT 130D 12X40,15720,15720
99954,0C1713    ,NAIL IM TI 12 X420MM RT ,15720,15720
99955,0C1713    ,NAIL TROCH LT 130D 12X42,13643,13643
99956,0C1713    ,NAIL 14MM 32CM RT TROCH ,15720,15720
99957,0C1713    ,NAIL 14MM 32CM LT TROCH ,15720,15720
99958,0C1713    ,NAIL BN 14X130MM        ,15720,15720
99959,0C1713    ,NAIL 14MM 34CM LT TRCH  ,15720,15720
99960,0C1713    ,NAIL 14MM 36CM RT TROCH ,15720,15720
99961,0C1713    ,NAIL ORT TROCH 380X14MM ,15720,15720
99962,0C1713    ,NAIL 14MM 380MMTROCH130D,15720,15720
99963,0C1713    ,NAIL IM 130X40X14MM     ,15720,15720
99964,0C1713    ,NAIL 40 X14 456.641S    ,12385,12385
99965,0C1713    ,NAIL 14MM 42CM RT TROCH ,15720,15720
99966,0C1713    ,SCREW BNE TI 76X5.0 IM L,1023,1023
99968,          ,FORCEPS SINGLE SITE XI  ,4792,4792
99969,          ,SCISSORS 5.5IN LSTR BNDG,39,39
99970,          ,DILATOR SURG DBL 29-31FR,614,614
99971,          ,CURETTE 7MM 1 11IN      ,786,786
99972,          ,CURETTE 2 11IN SIMS SHR ,786,786
99973,          ,CURETTE 9MM 3 11IN SIMS ,786,786
99974,          ,CURETTE 9MM 4 11IN      ,786,786
99975,0C1713    ,SCREW BN 3.5MM 12MM     ,7114,7114
99976,0C1713    ,PLATE BN RADL RT 25386  ,6942,6942
99977,          ,BURR RND COARS 4MM      ,2273,2273
99978,0C1752    ,CATH TRIALYSIS PWR 15CM ,3851,3851
99979,0C1713    ,PLATE SM MTP FUS ORTHOLO,19697,19697
99980,0C1781    ,MESH SURG VENTR 4.5IN   ,9897,9897
99981,          ,SPLINT FINAL IPS JAW    ,12131,12131
99982,          ,SPLINT INTERMEDIATE IPS ,12131,12131
99983,          ,SPACER SPNL 30X12X7MM   ,24700,24700
99984,0C1713    ,PLATE LT CLVCL 12HL3.5MM,8588,8588
99985,          ,BIT DRL 125X2MM STRL    ,2455,2455
99986,          ,BIT DRL 2.7X125         ,2094,2094
99988,          ,HANDPIECE SHAVER THERMAL,2291,2291
99989,0C1713    ,PLATE 7200110 ATL VISION,11362,11362
99990,0C1713    ,ANCHR SUT 2-0 ULBRD SPYR,2395,2395
99991,          ,SUTURE ULTRATAPE COBRAID,1290,1290
99992,          ,MODULE RSC WH BRSL IOPED,1225,1225
99993,          ,ELECTROD SUBDERM NRV MNT,2575,2575
99994,0C1892    ,INTRO ENDO GSTRC PSR    ,3797,3797
99995,          ,DRL SPRG FOR 3.5 GD     ,311,311
99996,          ,BURR OPTHBR SYS HNDPC   ,7181,7181
99997,0C1729    ,CATHETER DRN 10FR 9IN AR,362,362
99998,0C1769    ,GWIRE N THRD 2.8X450    ,1550,1550
109864,0C1776    ,STEM HUM 122MM 10MM SHLD,23037,23037
110095,0C1776    ,INSERT FEMUR NONPOROUS S,13652,13652
110096,0C1713    ,PLATE MINI .75 RT 9HL L ,2395,2395
110097,0C1776    ,SHELL ACTB HIP 3HL 50MM ,8532,8532
110098,0C1776    ,INSERT ARTC KN SZ3-4 9MM,11216,11216
110099,0C1776    ,STEM FEM LGN CMNT 120X14,7441,7441
110100,0C1776    ,WEDGE TIB FIN RTSZ3 10MM,43599,43599
110101,0C1776    ,WEDGE TIB 20MM LGN SHRT ,24317,24317
110102,0C1776    ,INSERT ARTC 5-6 LT 9MM  ,6399,6399
110104,          ,BUR RND FST CUT 2.4     ,852,852
110105,          ,BLADE THK SHT SFEDGE 15 ,1290,1290
110106,          ,BLADE MICRO 22.5 RECIP  ,1744,1744
110107,0C1713    ,SCREW BN 18MM ACTRK2 MIC,3890,3890
110108,0C1713    ,SCREW MICRO 22MM        ,3890,3890
110109,0C1769    ,GUIDEWIRE 150CM .038IN  ,1226,1226
110110,0C1776    ,HEAD FEM BIOLX 48X36X7.5,8532,8532
110111,          ,HOLDER PLT BB-TAK THRD  ,1779,1779
110112,0C1713    ,PLATE LNG BN RT CLVCL   ,4776,4776
110113,0C1713    ,SCREW BN 2.7X20MM ANKL F,397,397
110114,0C1713    ,SCREW BN 2.7MM 18MM LCK ,1102,1102
110115,0C1776    ,INSERT TIB 63-67X10MM   ,6399,6399
110133,0C1776    ,COMPNT TIBTRY FX 2 RT   ,9386,9386
110134,0C1776    ,FEMORAL COMPONENT SPHERE,12798,12798
110135,0C1776    ,INSERT TIB 2 11MM RT FLX,4693,4693
110136,          ,BLOCK CUT 2 MYKNEE GMK C,2092,2092
110137,0C1776    ,INSERT TIBIAL 14MM RIGHT,4693,4693
110138,0C1776    ,COMPNT KN FEM #3 RT     ,17491,17491
110139,0C1776    ,PLATE BASE TRI SCRWFX 3 ,12798,12798
110140,0C1776    ,INSERT TIB 2 11MM KN    ,8106,8106
110141,          ,BLOCK CUT STD FEM RM SZ2,2092,2092
110142,          ,CAGE SPNL 28X10X10MM CAS,19760,19760
110143,0C1713    ,PLATE RT CLVCL 12HL2.3MM,8588,8588
110144,0C1776    ,HEAD FM HIP 11/13 +3X32 ,5546,5546
110145,0C1776    ,COMPONENT FEM 6 STD RT M,11945,11945
110146,0C1776    ,INSERT TIB E-+ 7L 16M   ,5925,5925
110147,0C1776    ,SLEEVE FEM 16B-SM PROX  ,3404,3404
110148,0C1776    ,STEM FEM 150X16X11      ,13652,13652
110149,0C1776    ,INS ACETB X3 10DD ID32  ,6399,6399
110150,0C1776    ,SHELL ACTB 9HL 48MM     ,18142,18142
110151,0C1713    ,SCREW CORT HEX 3.2X10MM ,177,177
110152,0C1713    ,SCREW BN 3.2MM 18MM ORTH,749,749
110153,0C1776    ,CONDYLE FEM STD RM/LL SI,11945,11945
110154,0C1776    ,BPLT TIB STD RM/LL SZ7 O,8532,8532
110155,0C1776    ,INSERT TIB SZ 7-9MM MAKO,8106,8106
110156,0C1776    ,INSERT 10MM 9RT EMPOWR 3,4693,4693
110157,0C1776    ,COMPNT FEM KN RT SZ9    ,11092,11092
110158,0C1713    ,SCREW BN 4.3MM 38MM     ,2395,2395
110159,0C1713    ,SCREW BN 4.3MM 40MM     ,2395,2395
110160,0C1776    ,HUMRL HEAD 46X16 OFFSET ,10321,10321
110161,0C1776    ,GLENOID PEG 50 E PLUS   ,9768,9768
110162,0C1776    ,COMPNT FEM KNTM 3D 9R   ,16211,16211
110163,          ,SUTURE MONCRYL 5-0 Y495G,122,122
110164,          ,BIT DRL CANN 2/2.4      ,4792,4792
110165,          ,BIT DRL1.3MM CRNFCL ORTH,1685,1685
110166,0C1713    ,SCREW BN 1.6X6MM ANKL   ,1060,1060
110167,0C1713    ,SCREW ORTH 8MM 1.6MM LCK,1060,1060
110168,0C1713    ,SCREW BN STD 1.6X6.0MM  ,557,557
110169,0C1713    ,SCREW 1.6MM 7MM HEAD    ,557,557
110170,0C1713    ,SCREW 1.6X10MM FULLY THR,557,557
110171,0C1713    ,SCREW BN 1.2MM 8MM HPS H,731,731
110172,0C1713    ,PLATE STR LCK 6H 1.6X29 ,2504,2504
110173,0C1776    ,KLASSIC FEMUR NONPOROUS ,13652,13652
110174,0C1713    ,BLADE TFNA HELICAL 85MM ,5210,5210
110175,0C1713    ,PLATE 8 HL STR LOPRO BN ,8588,8588
110176,0C1778    ,LEAD 8CNTCT MRI SFE 74CM,17354,17354
110177,0C1776    ,COMPNT TINBN 3D KN SZ5LT,16211,16211
110178,0C1713    ,PLATE 3.5 LCP MDL PROX  ,10519,10519
110179,0C1776    ,COMPONENT FEMUR S9 RT   ,13652,13652
110180,0C1776    ,BASEPLATE TIB KN LT SZ4 ,11092,11092
110181,0C1776    ,INSERT TIB 3DKN 9-R 14MM,4693,4693
110182,0C1776    ,BASEPLT FIN NONPORO S9R ,8532,8532
110183,0C1776    ,BASEPLATE FINNED NONPORO,8532,8532
110184,0C1776    ,INSERT TIB 5 9MM LT KN P,4693,4693
110185,0C1776    ,LINER MDM COCR 48MM     ,8532,8532
110186,0C1776    ,SHELL ACTB 62MM HIP 5   ,8532,8532
110187,0C1776    ,STM REV NON SLT 16100MM ,6274,6274
110188,0C1776    ,STEM FEM STD 135D SZ 0  ,17064,17064
110189,0C1713    ,PLATE MNI MXLFC LT 2X2MM,4504,4504
110190,0C1713    ,PLATE FOSS SPEC RT NAR 3,3886,3886
110191,0C1713    ,PEG THRD LCK 2.3X14MM   ,793,793
110192,0C1713    ,PEG THREAD LCK 2.3X17MM ,793,793
110197,          ,BLOCK CUT FEM DISC STD  ,2092,2092
110203,0C1776    ,INSERT TIB 3 23MM KN FX ,8050,8050
110204,0C1776    ,COMPNT TIBTRY LT REV SZ3,12299,12299
110205,0C1776    ,COMPONENT FEM 2 LT KN CM,19714,19714
110206,0C1776    ,STEM XTN 150MM 16MM GMK ,7042,7042
110207,0C1776    ,HMRL TRAY STD +5        ,10665,10665
110208,0C1776    ,HMRL BEARING 36MM STD PR,6186,6186
110209,0C2638    ,BRACHYTX STRND IODINE125,221,221
110210,0C1776    ,INSRT ACTB X3 ODD 40G   ,6399,6399
110211,0C1776    ,SHELL ACTB 52MM HIP 3HL ,7679,7679
110212,0C1776    ,LINER ACTB 20D 52MM 36MM,4693,4693
110213,          ,COVER HL REFLC R3 ACTB T,561,561
110214,0C1713    ,ANCHOR PEEK  5.5 W/NDL  ,1750,1750
110215,0C1776    ,INSERT TIB E-P 5 9MM RT ,4693,4693
110216,0C1776    ,COMPNT PTLR RSRFC SZ4   ,2111,2111
110217,0C1776    ,COMPONENT FEM SPHERE SZ6,12798,12798
110218,0C1776    ,COMPONENT FEM SZ2 RT SPH,12798,12798
110219,0C1713    ,SCREW BN SPN INT FX 5.5 ,565,565
110220,0C1713    ,SCREW BN SPN 7X35MM     ,5928,5928
110221,0C1713    ,SCREW BN 7MM 40MM XPDM V,5928,5928
110222,0C1713    ,SCREW BN SPNL 7X45MM VRS,5928,5928
110223,          ,BLOCK CUT FEMDIS NO6    ,2092,2092
110224,          ,CAGE SPNL 12X14X8MM CASC,7904,7904
110225,          ,CAGE SPNL LRDTC13X16X8MM,7904,7904
110226,0C1713    ,PLATE BN STD TI LT 4 HL ,100000,100000
110227,          ,DRIL AO QC EVOS MINI 1.8,2516,2516
110228,0C1713    ,SCREW CRTX D-RAD 2.4X10 ,602,602
110229,0C1713    ,SCREW LCK D-RAD 2.4X12MM,602,602
110230,0C1713    ,SCREW D-RAD SMRT 2.4X16 ,602,602
110231,0C1713    ,SCREW LCK D-RAD 2.4X16MM,1365,1365
110232,0C1713    ,SCREW LCK D-RAD 2.4X18MM,1365,1365
110233,0C1713    ,SCREW LCK D-RAD 2.4X20MM,1365,1365
110234,0C1713    ,SCREW LCK D-RAD 2.4X22MM,1365,1365
110235,          ,CAGE SPN 0D 28/10 7MM   ,21242,21242
110236,          ,CAGE SPNL 28X10X8MM 8D  ,19760,19760
110237,0C1789    ,IMPLT BRST 310CC NRTL   ,9502,9502
110238,0C1713    ,SCREW ACTB SPHRCL 45X6.5,485,485
110239,0C1776    ,STEM FEM HIP CMNTLS TI  ,17064,17064
110240,          ,ELCTRD ESURG 110X2.5 30D,1543,1543
110241,0C1776    ,INSERT TIB 10 12MM KN LT,4693,4693
110242,0C1776    ,COMPNT PTLR 9X29MM ASYM ,3404,3404
110243,          ,KWIRE FX 150MM 1.25MM   ,1432,1432
110244,          ,DRILL SUR LNG AO SM2.5MM,3163,3163
110245,0C1713    ,SCREW BN 2.7X4.3X14MM   ,1509,1509
110246,0C1713    ,SCRWNG T8 2.716         ,1509,1509
110247,0C1713    ,SCREW CANN 4.0 56       ,2768,2768
110248,0C1713    ,SCREW CRTX SLFTP 3.5X20 ,318,318
110249,0C1713    ,SCREW BN EVOS 3.5X50MM  ,318,318
110250,0C1713    ,SCREW BN 3.5MM 55MM     ,318,318
110251,0C1713    ,SCREW BN 3.5MM 14MM     ,1796,1796
110252,          ,DRL SRG OD3 CANN SCREW  ,723,723
110253,0C1713    ,SCREW BN 5X50MM TRGN FEM,2931,2931
110254,0C1713    ,NAIL  LT 36CM 13MM      ,30378,30378
110255,          ,IMPLANT SUTURE CURVED   ,5847,5847
110256,          ,SUTURE CANNULA HALFPIPE ,1685,1685
110257,0C1713    ,SCREW BN EVOS 3.5X24MM  ,318,318
110258,0C1713    ,SCREW BN 3.5MM 28MM EVOS,318,318
110259,0C1713    ,SCREW BN EVOS 3.5X32MM  ,318,318
110260,0C1713    ,SCREW BN 3.5MM 26MM     ,1796,1796
110261,0C1713    ,SCREW BN 3.5MM 28MM     ,1796,1796
110262,0C1713    ,SCREW BN 3.5MM 30MM     ,1796,1796
110263,0C1713    ,SCREW BN 3.5MM 32MM EVOS,1796,1796
110264,0C1713    ,SCREW BN 3.5X34MM       ,1796,1796
110266,0C1713    ,SCREW BN 3.5MM 38MM     ,1796,1796
110267,0C1713    ,PLT HUM STR 3.5 3HL 92MM,17945,17945
110268,          ,KIT ARTHSCP CRSSFX MNSCL,1862,1862
110269,          ,DISC CR 6X15X12.5MM 6M  ,48412,48412
110270,          ,BLDE SAW SGTL 2108-148  ,557,557
110271,0C1776    ,INSERT TIB 4 13MM LT FX ,4693,4693
110272,0C1713    ,PLATE BN 8MM 6H CRNMXF  ,3908,3908
110273,0C1776    ,INSERT TIB SZ3 LT 14MM F,4693,4693
110274,0C1713    ,SCREW BN TI 7X45X16MM   ,2395,2395
110275,0C1713    ,SCREW HEADLESS 7.0MMX50M,2395,2395
110276,0C1776    ,STEM FEM CMNT 14X135    ,9386,9386
110277,          ,ANCHOR FX SYS W ABSORB  ,11257,11257
110278,0C1713    ,SCREW 2.3X16MM LCKING   ,697,697
110279,0C1781    ,MESH VNTRLT 2-15CM 20CM ,14122,14122
110280,0C1713    ,SET IMP TNDN DYSF 5.5MM ,12973,12973
110281,0C1778    ,LD NRSTM 50CM PRCSN     ,13016,13016
110282,0C1713    ,PLATE SUBCONDYLAR 20MM  ,3945,3945
110283,0C1787    ,PROGRAMMER NRSTM VRF 4  ,4734,4734
110284,0C1713    ,SCREW BN 2.3MM 14MM HND ,697,697
110285,0C1713    ,SCREW BN 5.5MM 60MM     ,7294,7294
110286,0C1713    ,SCREW BN NLCK 2.3MM 13MM,576,576
110287,0C1776    ,TIB GNS CR SZ 6 15MM RT ,7679,7679
110288,0C1713    ,SCREW LCK ST 3.5X36MM   ,1796,1796
110289,0C1776    ,INS ARTC CNSTRN 1-2 RT12,6399,6399
110290,0C1776    ,INSERT ARTC 5-6 13MM KN ,6399,6399
110291,          ,BLADE SHVR TRPDO 4X13   ,2094,2094
110292,          ,NEEDLE NORIAN DELIVERY K,1290,1290
110293,0C1776    ,COMPONENT FEM 7 KN      ,13652,13652
110294,0C1776    ,CONDYLE FEM STD RM/LL SI,11945,11945
110295,0C1776    ,BPLT TIB STD RM/LL SZ2 O,8532,8532
110296,0C1776    ,INSRT TIB ONLAY SZ 2 8MM,8106,8106
110297,0C1776    ,WEDGE FEM SCRW 5MM LGN6 ,6621,6621
110298,0C1776    ,PLATE BS TIB RT LGN5    ,15429,15429
110299,0C1776    ,CONE TIBIAL LEGION 18  I,24317,24317
110300,0C1789    ,IMPLANT BREAST 545CC    ,9502,9502
110301,0C1713    ,BLDE TFNA HLCL 80MM10.35,5210,5210
110302,0C1713    ,BLADE HLCL PERF 125MM   ,5210,5210
110303,0C1713    ,ANCHOR PEEK 3.5MM       ,3517,3517
110304,0C1713    ,SCREW BN 3.5MM 37.5MM MX,177,177
110305,          ,KWIRE FX 6IN .062IN     ,367,367
110306,          ,KWIRE FX 9IN .035IN     ,367,367
110307,          ,KWIRE FX 9IN .045IN     ,367,367
110308,          ,KWIRE FX 9IN .054IN     ,397,397
110309,          ,KWIRE FX 9IN .062IN     ,367,367
110310,          ,PIN STNM 1628-509TNS    ,367,367
110311,          ,PIN STNM 1632-509TNS    ,382,382
110312,          ,PIN EXFX STNM 9/64X9IN  ,382,382
110313,          ,PIN EXFX STNM 5/32X9IN  ,382,382
110314,0C1713    ,SCREW ORTH S/T LCK2.3X16,676,676
110315,0C1776    ,LNR 2MBL HICRS 28X52 DMF,7679,7679
110316,0C1776    ,HEAD BIOLX DLTA SZS 28MM,5546,5546
110317,0C1776    ,SHELL ACETABULR 52MM DBL,7679,7679
110318,0C1776    ,BASEPLATE TIB 5521-B-100,10239,10239
110319,0C1776    ,INSERT TIB KN 3 11MM    ,8106,8106
110320,0C1713    ,PLATE BN HND 4HL 1.5X2.3,3022,3022
110321,0C1776    ,CMPNT FEM JRNYII 3 LT   ,13652,13652
110322,0C1776    ,INSERT ARTC SZ3-4 9MM   ,5546,5546
110323,0C1776    ,STEM 132 SZ5 SCR FIT    ,17064,17064
110324,0C1776    ,STEM SECUR-FIT 132 SZ 11,17064,17064
110325,0C1713    ,SCREW BN 1.6X6MM LAG    ,731,731
110326,0C1713    ,SCREW BN 1.6X8MM LAG    ,731,731
110327,0Q4107    ,GRAFTJACKET 1SQCM       ,1030,1030
110328,0Q4104    ,INTEGRA BMWD 1SQCM      ,268,268
110329,0C1776    ,HEAD FEM -3.5 28MM      ,5546,5546
110330,          ,CAGE SPN 8X18X14MM 6D   ,7904,7904
110331,0C1713    ,PLATE 0 LAPIDUS ANCHRG B,12776,12776
110332,0C1713    ,PLATE MTL LISFRNC RT MED,12776,12776
110333,0C1713    ,SCREW 3.5X32 ANCHRG ANK ,1965,1965
110334,0C1713    ,SCREW 3.5X36 ANCHRG ANK ,1356,1356
110335,0C1776    ,STEM HIP OFFSET SZ14    ,17064,17064
110336,0C1776    ,COMPONENT FEM 3 LT KN CM,19714,19714
110337,0C1763    ,PROTECTR NRV AXGRD40X3.5,23021,23021
110338,0C1713    ,SCREW BN 4.3MM 34MM     ,2395,2395
110339,0C1713    ,SCREW BN 7MM 50MM 16MM  ,2395,2395
110340,0C1713    ,SCREW QFIX 2X11MM       ,2299,2299
110341,0C1776    ,CORAIL AMT SZ11 135 HIGH,17064,17064
110342,0C1776    ,IMPL LSSR MTRSL RSRF SZ2,29112,29112
110343,0C1713    ,ROD SPN 60X5.5MM        ,2033,2033
110344,0C1713    ,ANCHOR FT 4.5MM T       ,3699,3699
110345,0C1713    ,ANCHOR SUT 5.5MM F-T MED,3699,3699
110346,0C1776    ,HEAD FEM +3.5MM 28MM HIP,5546,5546
110347,          ,BLOCK CUT FEM           ,2092,2092
110348,          ,DISC M6-C 6MM LARGE     ,48412,48412
110349,0C1757    ,CATH EMBL FGRTY 4F 40   ,1611,1611
110350,0C1772    ,PUMP SNCHR 2 INFS 40CC  ,80042,80042
110351,0C1755    ,CATH INTHCL 4FR 140CM   ,7815,7815
110352,          ,SUTURE VCL 000 CT J663H ,51,51
110354,          ,DEV HNDST COMM NSTRM TDD,8908,8908
110355,0C1776    ,BPLT TIB STD LM/RL SZ7 O,8532,8532
110356,0C1776    ,INSERT TIBIAL SZ7 8MM   ,8106,8106
110357,0C1776    ,INSERT TIB BRNG SZ7 11MM,8106,8106
110358,0C1776    ,BASEPLTE TRIATHLN TI SZ7,12798,12798
110359,0C1776    ,TRTNM MTL BCKED PTLLA   ,3830,3830
110360,0C1776    ,INSRT ART 3-4 LT 9MM    ,6399,6399
110361,          ,FIBER LASER HOLMIUM 1000,9178,9178
110362,          ,FIBER LASER HOLMIUM 400 ,4236,4236
110363,          ,FIBER LASER HOLMIUM 600 ,4236,4236
110364,          ,FIBER LASER HOLMIUM 270 ,4236,4236
110365,0C1776    ,COMPNT FEM NRW LT PS SZ5,13652,13652
110366,0C1776    ,INSERT PS VTMN E SZ4 8  ,4693,4693
110367,          ,SET IV INFSN 126IN 26ML ,1436,1436
110368,0C1776    ,COMPNT FEM RT KN SZ 7   ,17491,17491
110369,0C1776    ,HEAD FEM MOD OXNM 40MM  ,5546,5546
110370,0C1776    ,SLEEVE CNTRNG 12/14 TPS4,1206,1206
110371,0C2617    ,STENT URET 6FR 26CM     ,831,831
110372,0C1776    ,COMPNT AUG TIB SZ10 5MM ,16331,16331
110373,0C1776    ,AUGMNT TIB KN SZ10MM    ,5973,5973
110374,0C1776    ,BASEPLATE TIB SZ10 LFT  ,8532,8532
110375,0C1776    ,BASEPLATE TRIATHLON SZ 2,12798,12798
110376,0C1713    ,SCREW BN 2.4MM 16MM TI L,1341,1341
110377,0C1713    ,PLATE UNV HK BN FIFTH ME,8032,8032
110378,          ,DRESSING THK1CM SM OPN  ,238,238
110379,0C1713    ,SCREW SPN P-AX 4X10MM   ,5928,5928
110380,0C1713    ,SCREW SPNL 4.5MM 26MM   ,5928,5928
110381,0C1713    ,SCREW SPN PLY 5X30MM    ,5928,5928
110382,0C1713    ,ROD SPN TI 3.5MM 95MM   ,2033,2033
110383,0C1778    ,LD VECTRIS CMPCT 75CM   ,17311,17311
110384,0C1778    ,LEAD NRSTM CMPCT 90CM5MM,19715,19715
110385,0C1776    ,CMPNT KNEE FEM #5       ,17491,17491
110386,0C1776    ,COMPNT PTLR TRTNM 31X9MM,3830,3830
110387,          ,ELECTRODE APOLLORF XL90 ,3642,3642
110388,0C1713    ,SCREW 2.4 VA LOCK 28MM  ,998,998
110389,0C1776    ,STEM FEM ACLD 2 10 127D ,17064,17064
110390,0C1776    ,SHELL ACTB 13H SZ G 60MM,18142,18142
110391,0C2617    ,STENT 6X26CM SILHOUETTE ,1341,1341
110392,0C1776    ,INSERT TB LIP BR71/75X10,6399,6399
110393,          ,BIT DRL 2IN 1.1MM 15MM  ,4370,4370
110394,0C1713    ,SCREW ALOY 5X1.5MM MIC  ,846,846
110395,0C1776    ,INSRT KN TIB 3D 12MM LS5,4693,4693
110396,          ,MODEL SLM ORBITAL RIM IP,28075,28075
110397,          ,IMPL IPS CRNL PEEK 26.0 ,67914,67914
110398,0C1713    ,PLATE BN CRNL PEEK      ,80042,80042
110399,          ,TEMPLATE MXLLA CRANIUM  ,61968,61968
110400,          ,GUIDE CUT MODEL ANTM IPS,31912,31912
110401,0C1776    ,TIB GNS CR SZ 3 15MM LT ,7679,7679
110402,0C1776    ,JNT DEV FEMUR SZ4 LT    ,13652,13652
110403,0C1776    ,INSERT TIB KN 13X79/83MM,6399,6399
110404,0C1776    ,INSRT TIB SZ3 13MM LT FX,4693,4693
110405,          ,TEMPLATE THRDLCK MNDB   ,2396,2396
110406,0C1713    ,ANCHOR SUT 4.75MM SWVLCK,3691,3691
110407,          ,DRSSNG MED VAC GRNFM SLV,1290,1290
110408,          ,DEVICE BIOPSY 18GA 10CM ,1290,1290
110409,          ,DEVICE BIOPSY 18GA 15CM ,1290,1290
110410,          ,DEVICE BIOPSY 18GA 20CM ,1290,1290
110411,          ,DEVICE BIOPSY 16GA 10CM ,1290,1290
110412,          ,DEVICE BIOPSY 16GA 15CM ,1290,1290
110416,          ,NEEDLE BX 20GA 9CM      ,150,150
110417,          ,NEEDLE BX 20GA 15CM     ,150,150
110418,          ,NEEDLE BX 20GA 20CM     ,150,150
110419,          ,NEEDLE BX 22GA 9CM      ,150,150
110420,          ,NEEDLE BX 22GA 15CM CHBA,150,150
110421,          ,NDL BX 22GA 20CM CHBA   ,150,150
110422,          ,KIT BX 10CM 12GA 11GA   ,1714,1714
110423,          ,WRENCH SURGICAL TORQUE  ,521,521
110424,0C1897    ,CABLE MLTI LEAD TRL     ,1533,1533
110425,0C1713    ,SCREW TRSL MTRSL 2.7X50 ,337,337
110426,          ,CANNULA SNGL USE 5X75MM ,455,455
110427,0C1776    ,JOINT TOE SWNSN SM 2S   ,7253,7253
110428,0C1713    ,PLATE SM LFT JONES FRACT,9120,9120
110429,0C1776    ,BASEPLATE TIB 5521-B-700,10239,10239
110430,0C1776    ,INSERT ACTB HIP 10D 36MM,6399,6399
110431,0C1713    ,SCRW BN 6.5MM 50MM LOPRO,665,665
110432,0C1713    ,SCREW 7X20MM BC IF VENTE,2562,2562
110433,0C1769    ,GUIDEWIRE ORTH .045IN CL,724,724
110434,0C1769    ,GUIDEWIRE ORTH .09IN 7MM,774,774
110435,0C1713    ,SCREW LOPROFL TI 3X22MM ,1054,1054
110436,0C1713    ,SCREW BN 3X28MM LOPRO   ,1054,1054
110437,          ,DRILL SURG PIN TIP 3.5MM,2875,2875
110438,          ,DRILL SURG CANN STRTH 4M,3354,3354
110439,0C1713    ,SCRW PEDCL 7.5X30MM PAXL,4342,4342
110440,          ,KIT DRLBT TMPLT         ,1290,1290
110441,          ,KIT DRL GUIDE 3 SIZES   ,1371,1371
110442,0C1776    ,IMPLANT TOE 1S FLEX HING,6911,6911
110443,0C1776    ,INSERT TIB 71/75X11MM   ,6399,6399
110444,0C1713    ,SCREW BN MLT 3MM 14MM   ,2395,2395
110445,0C1776    ,IMPLANT TAC TOE SM FOOT ,11037,11037
110446,0C1713    ,PLATE LCK SAG 6 HL CV   ,5757,5757
110447,0C1713    ,SCREW 4X42MM HDLS COMPRS,3040,3040
110448,0C1713    ,SCREW BN XL 7X95MM T25  ,6035,6035
110449,          ,KIT DRILL 3MM           ,4416,4416
110450,0C1713    ,KIT IMPL 18X18MM 2.5MM  ,9700,9700
110451,          ,BURR SHAVER 4.0MM       ,1685,1685
110452,          ,NEEDLE SLDR STR LT 45D  ,3538,3538
110453,0C1713    ,SCREW BN 7MM 70MM 16MM  ,2395,2395
110454,0C1713    ,PLATE 60MM L3 CONSTRAIN ,9386,9386
110455,0C1713    ,SCREW LP PART THRD 5.5X4,6903,6903
110456,          ,BIT DRL MAXTORQUE GREEN ,723,723
110457,0C1776    ,INSERT TIB 63/67X11MM   ,6399,6399
110458,0C1713    ,SCREW BN 3.0MM 24MM     ,1437,1437
110459,          ,BRACE WRST LT UNIV      ,45,45
110460,          ,BRACE WRST RT UNIV      ,45,45
110461,0C1713    ,PLATE MXCRNFCL 6        ,81372,81372
110462,          ,SPLINT ORTH WRST L-7.5IN,43,43
110463,          ,SPLINT ORTH WRST R-7.5IN,43,43
110464,          ,GUIDES CUTTING/MARK VSP ,18643,18643
110465,0C1776    ,BPLT TIB STD RM/LL SZ5 O,8532,8532
110466,0C1713    ,SCREW BN 3.5MM 30MM     ,749,749
110467,0C1776    ,COMPNT 3D KN TNBN LT SZ4,16211,16211
110468,0C1776    ,BASEPLATE KN LT TIB SZ2 ,11092,11092
110469,0C1776    ,INSERT TIB 4 9MM LT E-+ ,4693,4693
110470,0C1776    ,HD HUMRL OFFSET 54X20   ,10321,10321
110471,0C1713    ,GLENOID PEG PLY 54 EPLUS,9934,9934
110472,0C1776    ,COMPNT FEM TRTHLN RT SZ4,17491,17491
110473,0C1776    ,BASEPLATE TRTHLN SZ 4   ,12798,12798
110474,          ,PACK PROSTEP MIS STERILE,15549,15549
110475,          ,PIN FX DIST FEM SMTH QRL,1560,1560
110476,          ,SUTR FBRTP FBRWR 2 .5 CI,7110,7110
110477,0C1713    ,WASHER ORTHO CNTOR 4MM  ,177,177
110478,          ,CAPSULE BRAVO CF DEV    ,4843,4843
110479,          ,ELCTRD DEFIB ADL6.25X4.5,487,487
110480,0C1713    ,PLATE MDFC 5HL Y BAR 4MM,1737,1737
110481,          ,BLADE SHVR 7CM 3MM CLCUT,1483,1483
110482,          ,DISSECTOR 13CM 3.5MM    ,1483,1483
110484,          ,BLDE SHVR 4.0 DSCT CL CT,1326,1326
110485,0C1769    ,GWIRE W/INST KIT 3.6MM  ,3546,3546
110486,0C1713    ,SCREW BN 3.6X500MM      ,4125,4125
110487,0C1713    ,SCREW BN MTCRPL 3.6X55MM,4125,4125
110488,          ,DISC SPN INTBRTB 19X5X17,48412,48412
110489,          ,CUTTER ARTH BN CRV 4MM  ,1483,1483
110490,0C1776    ,INSERT TIB RT SZ12 13MM ,4693,4693
