Procedure ID,HCPCS/CPT Code,Description,Gross Charge,Undiscounted Cash Price
136219,0C1713    ,SCREW BN 2.5MM 28MM     ,1605,1605
136220,          ,TUBE TRACH CUFF 5.0MM   ,692,692
136221,          ,STIM DSCNCT IMS-IVB     ,2266,2266
136222,          ,SPECULUM VAG MED        ,21,21
136223,0C1776    ,CMPNT BEARING LT XSM 3MM,7543,7543
136224,          ,DEV KIT IMTST 1VL FTLMEM,391,391
136225,          ,SNARE ESCP 25GA ISNR NDL,1112,1112
136226,          ,CROWN 4 1ST PERM LWR RT ,109,109
136227,          ,SPECULUM ER-SPEC SM LED ,54,54
136228,          ,CORD SILCNE RETRCT 10PK ,113,113
136229,          ,CATH EXT PUREWICK FEMALE,105,105
136230,          ,ELSTMR MED FRC TBG SAIL ,12,12
136231,          ,SPACER SPN 18X12X15 3.5D,2640,2640
136232,0C1776    ,HEAD HUM 48MM DIA 18MM  ,14366,14366
136233,          ,SPACER SPNL 3.5D 18X12X1,2640,2640
136234,0C1776    ,INSERT BRNG TIB 4 11MM  ,6931,6931
136235,0C1776    ,BSPLT AUG FL WDE 15 25MM,14822,14822
136236,0C1776    ,SPHRE GLNOD 42MM AQLS   ,16493,16493
136237,0C1713    ,SCREW BSPLT 30X6.5 AQLS ,2421,2421
136238,          ,SPACER SPNL 12X25MM     ,31775,31775
136239,          ,SPACER SPNL 16X12MM FORT,2640,2640
136240,0L0174    ,COLLAR CERV 6  2PC SM   ,2278,2278
136241,          ,EXTRACTOR CNCL ROD 10MM ,2472,2472
136242,          ,SPACER SPN 12X19X12MM   ,31775,31775
136243,          ,SCRDRVR SHFT 3.5MM SURG ,3434,3434
136244,          ,WRENCH SURG T PIN DRVR  ,2755,2755
136245,          ,STRUT TLSCPC BL138-201MM,11384,11384
136246,          ,SELF LOCKING NUT        ,278,278
136247,          ,BOLT WIRE SH HOF 1.5-2MM,1000,1000
136248,          ,BOLT WIRE MEDIUM HOFFMAN,1000,1000
136249,          ,BOLT WR EXFX LNG 1.5X2MM,2266,2266
136250,          ,NUT CONN EXFX LRF SHRT  ,268,268
136251,          ,ADAPTOR APEX PIN SHORT  ,2839,2839
136252,          ,STRUT STAT SHRT 30MM EX ,872,872
136253,          ,STRT STTC SHRT 60MM EXFX,981,981
136254,          ,WASHER HFMN LRF 4MM BL  ,590,590
136255,          ,WASHER HFMN LRF 7MM RED ,590,590
136256,          ,RING EX FIX OPEN 180MM  ,10216,10216
136257,          ,WIRE FX DMD OLV 2.0MM   ,1112,1112
136258,          ,WIRE HOFFMNN 4933-9-201 ,2266,2266
136259,          ,WRENCH RATCT THMB WHL TO,1112,1112
136260,          ,WRENCH EX FIX 7/10MM SPA,1281,1281
136261,          ,WRENCH EX FIX 5MM SPANNE,1112,1112
136262,          ,BOLT HINGE MEDIUM       ,981,981
136263,          ,RING EX-FX LONG CARBON F,14347,14347
136264,          ,ARCH FT CARBON FIBER 180,12477,12477
136265,          ,ROCKER LRG SHOE PR EXFIX,11671,11671
136266,          ,WRENCH SURG 5MM PIN DRVR,1112,1112
136267,          ,PIN SLF DRL/TAP APX 5 6-,996,996
136268,          ,BIT DRL GRY PNT 200X4MM ,981,981
136269,          ,ADAPTER DRL LG AO HALL C,2610,2610
136270,0C1713    ,STAPLE BN 22X25MM       ,9578,9578
136273,0C1713    ,NAIL 13MM 330CM TIB NLEX,5484,5484
136274,0C1713    ,SCREW INTFR COMP 7X25MM ,1825,1825
136275,0C1713    ,PLATE SPN 24 2 LVL PRTX ,5632,5632
136276,          ,SPACER SPNL LOWER 12X14 ,2640,2640
136277,          ,SPACER SPNL 14MM 12MM   ,2640,2640
136278,0C1713    ,NAIL IM SP CNDL 11X34MM ,8636,8636
136279,0C1713    ,SCREW T2 LCK F-T 5X85MM ,1073,1073
136280,0C1776    ,INSERT REVERSED 9MMX39MM,5714,5714
136281,0C1713    ,SCRW BSPLT 40X6.5MM AQLS,2422,2422
136282,0C1713    ,SCREW BSPLT 14MM 5MM    ,882,882
136283,0C1713    ,SCREW BSPLT 42X5MM AQLS ,882,882
136284,0C1776    ,BASEPLATE GLND 25MM TORN,8775,8775
136285,          ,CATH XTN FEMALE         ,125,125
136286,          ,SPACER SPNL FRTF12X12X18,31775,31775
136287,          ,KIT ARTHSCP FX 17GA 2.4M,1636,1636
136289,          ,PADDING CAST 4IN X 4YD  ,11,11
136290,0C1776    ,LINER ACTB D 36MM       ,5472,5472
136291,0C1713    ,SCREW BN 9.5X50MM CREO  ,3557,3557
136292,0C1776    ,INSERT KN BRNG TIB4 11MM,6931,6931
136293,0C1776    ,STEM HUM RVRS 13X180MM  ,27495,27495
136294,0C1776    ,INSERT HUM 42 AQLS 6MM S,8244,8244
136295,0C1713    ,SCREW BSPLT 22MM 5MM AQL,882,882
136296,0C1713    ,NAIL IM SP CNDL 13X32MM ,8636,8636
136297,          ,TRAY CATH BDX LBR 16FR  ,300,300
136298,0C1874    ,STENT ONYX UX 15X5MM    ,7133,7133
136299,0C1776    ,LINER ACTB G 36MM       ,5472,5472
136300,          ,SCREWDRIVER LG HEX 5MM  ,1488,1488
136301,0C1713    ,SCREW SPN QUARTEX 3.5X18,3557,3557
136302,0C1713    ,SCREW P-AX QRTX 3.5X24MM,3557,3557
136303,0C1713    ,ROD SPNL 90MM 4MM CRV   ,1320,1320
136304,0C1887    ,CTHGD MCH1 6F LIMA 55   ,835,835
136305,0C1887    ,CATH GD MCH1 RDC 6F 55CM,835,835
136306,0C1776    ,COMPNT GLND HYBRD POST  ,2189,2189
136307,          ,PASSER E-ZPASS 45D UP SU,1483,1483
136309,          ,PASSER 90D UP SU        ,1483,1483
136310,          ,PASSER 70D              ,1483,1483
136311,0C1713    ,SCREW ORTH 9.5X25MM     ,2422,2422
136312,          ,NEEDLE BX 4IN 11GA ASP  ,238,238
136313,0C1713    ,SCREW 3.5X80MM CORT NLCK,331,331
136314,          ,FRAME FIXATER EXTERNAL F,3312,3312
136315,          ,KIT NANOSCOPE CAMERA HEA,5617,5617
136316,          ,SHTH NANOSCOPE HIFLO    ,981,981
136317,          ,SLR/DVDR LAPSCP REPRC 37,2630,2630
136318,0C1713    ,SCREW BN 4.6MM 14MM PRTX,550,550
136319,          ,BLADE CURVED FULL RADIUS,1747,1747
136320,          ,HOOK RETR BLNT STY 5MM  ,147,147
136321,0C1726    ,CATH BLNDIL AIR 8.5X24  ,4595,4595
136322,0C1713    ,SCREW PRASSMBLD 6.5X45MM,3557,3557
136323,0C1713    ,SCREW 3.5MM 55MM        ,331,331
136324,          ,BLADE SHVR TMCAT ANG 4MM,692,692
136325,0C1776    ,HEAD FEM 32MM BIOLOX    ,4742,4742
136326,0C1776    ,SHELL LEGEND 3HL 48MM   ,6566,6566
136327,0C1776    ,LINER ACTB NTRL 32/48   ,4013,4013
136328,0C1713    ,KIT TRMA FX 30MM  3.0 MM,3540,3540
136329,0C1713    ,SET ARTHSCP FX SCRPN    ,6124,6124
136330,0C1713    ,SCREW BN 2.4MM 16MM TI L,1022,1022
136331,0C1713    ,SCREW QFX P-T 3X32MM    ,1095,1095
136332,0C1713    ,SCREW BN 3MM 34MM QFIX T,1095,1095
136333,0C1713    ,PLATE LOPRO T 2.4MM 7H  ,4134,4134
136334,          ,GRAFT BN FEM DIST WHL RT,100000,100000
136337,0C1713    ,SCREW BN PIN 2X16MM     ,702,702
136338,          ,REAMR PHALNG OD20MM     ,3292,3292
136339,0C1713    ,SCR BG LOCKING 2.0X08MM ,1248,1248
136340,0C1713    ,SCREW BG LOCKING 2.0MM X,1254,1254
136341,0C1713    ,PLATE T3 LCK 7HL 1.1MM  ,2826,2826
136342,          ,DRILL 1.3MMX100MM SOLID ,345,345
136343,          ,WIRE OLIVE SMOOTH 1.3MM ,345,345
136344,0C1776    ,INSERT ARTC 8-11 G-H RT ,5472,5472
136345,0C1776    ,INSERT POST TIB 7 13MM  ,6931,6931
136346,0C1776    ,INSERT TIB 4 11MM STAB+ ,10927,10927
136347,0C1776    ,INSERT TIB 7 +STAB 22MM ,10927,10927
136348,0C1713    ,SET IMP TNDN DYSF 5.5MM ,8360,8360
136349,0C1887    ,CATHETER GD 5FR 100CM   ,538,538
136350,0C1776    ,HEAD FEM CERAMIC 36MM +6,4742,4742
136351,0C1776    ,SHELL ACTB LEGEND 58MM  ,6566,6566
136352,0C1776    ,LINER ACTB NEUTRL 36/58 ,4013,4013
136353,0C1776    ,STEM FEM EXT CLLR SZ16  ,14366,14366
136354,          ,NDL BX 14G X16 MAXCORE  ,593,593
136355,0C1713    ,BLADE IM NL TAN 110MM 10,3569,3569
136356,0C1776    ,INSERT POST TIB 7 11MM  ,6931,6931
136357,0C1776    ,HEAD HUM 50MM DIA 19MM  ,18306,18306
136358,0C1776    ,GLENOID PERFORM CTLOC ME,12930,12930
136359,          ,CROWN 4 LAT INCSR LT LL4,276,276
136360,          ,PWDR SURGICEL 3.0 GRAMS ,1411,1411
136361,          ,ENDOSCOPIC SURG APPLCTR ,238,238
136362,0C1713    ,NAIL FEM RT 9X400MM 125D,11185,11185
136363,          ,REAMER SURG 6MM 11MM    ,2753,2753
136364,0C1713    ,SCREW CANN FT 3.75X34MM ,1459,1459
136365,0C1713    ,SCREW CANN FT 3.75X36MM ,1459,1459
136366,0C1729    ,CATHETER DRN 10FR 8IN 2 ,63,63
136367,0C1729    ,CATH THOR PEDI STR 12   ,61,61
136368,0C1729    ,CATH THOR 16FR STRT     ,61,61
136369,0C1729    ,CATH THOR STR ADLT 20F  ,66,66
136370,0C1729    ,CATH THOR STR ADLT 24F  ,62,62
136371,0C1729    ,CATH THOR STR ADLT 28F  ,62,62
136372,0C1781    ,MESH SURGI HRN C12      ,8663,8663
136373,0C1729    ,CATH THORACIC 8FR       ,64,64
136374,0C1729    ,CATH THOR STR ADLT 36F  ,63,63
136375,0C1713    ,PLATE NARROW LCP 4.5MM 8,2373,2373
136376,0C1769    ,GWIRE ORTH NTHRD 230X2MM,429,429
136377,          ,SUTURE PRLN 9-0 1754G   ,184,184
136378,0C1776    ,INSERT BRNG TIB 1 9MM   ,6931,6931
136379,          ,SUTURE NBSRB 7-0 BV1 30 ,155,155
136380,          ,SUTURE PDS 4-0 ABS VIOL ,30,30
136382,0C1713    ,PLATE BN SS LCP RT DIST ,7190,7190
136383,0C1713    ,PLATE 62MM 2.7MM OSTM 6H,5949,5949
136384,          ,CAP END TIB T40 10MM    ,1195,1195
136385,0C1713    ,NAIL- IM L285 OD9 TIB   ,5484,5484
136386,0C1713    ,SCREW BNE 44MM LOK      ,981,981
136387,0C1713    ,SCREW NLEX F-T 48X4MM   ,981,981
136388,0C1713    ,SCREW BNE TI L68MM OD5MM,981,981
136389,0C1713    ,SCREW LOCK 04.015.535S  ,1083,1083
136390,0C1713    ,NAIL FEM LT 9X360MM 140D,11185,11185
136391,0C1776    ,STEM FEM COCR ECHO 7MM  ,7902,7902
136392,0C1776    ,CMPNT PSTNR STEM HIP 9  ,963,963
136393,0C1713    ,SCREW CORTICAL SELF-TAP ,401,401
136394,0C1713    ,SCREW CORT S/T 2.4X22MM ,401,401
136395,0C1713    ,SCREW BN 2.7MM 5MM 12MM ,275,275
136396,0C1713    ,SCREW LOCKING 2.4MM X 12,840,840
136397,0C1713    ,SCREW LOCK S/T 2.4X18MM ,840,840
136398,0C1776    ,COMPNT FEM LT CRU SZ7   ,11493,11493
136399,0C1776    ,INSRT ARTC L 12MM 6-7/EF,5472,5472
136400,0C1776    ,BASEPLATE TIB 5D E 14MM ,5836,5836
136401,0C1713    ,SCREW BN CANC 5.7X40MM  ,2711,2711
136402,0C1713    ,SCREW BNE SS PERI-LOK   ,2711,2711
136403,0C1713    ,SCREW CANN LCK 5.7 X9   ,2711,2711
136404,          ,BROADBAND W/TAPE 1.5MM  ,872,872
136405,          ,SET ADMIN 83IN IV       ,54,54
136406,0C1776    ,INSRT ACTB HIP X3 28F   ,10775,10775
136407,          ,SPLINT ORTH FNGR SM     ,21,21
136408,          ,SPLINT FNGRTP PD LG     ,43,43
136409,          ,SPLINT ORTH WRST 10.5IN ,57,57
136410,          ,IMOB ORTH KNEE 20IN     ,123,123
136411,0C1713    ,SCREW SPN BLCK XIA SZ3  ,367,367
136412,0C1713    ,SCREW PLYAX  06.5MMX45MM,2964,2964
136413,0C1713    ,ROD 70MM 486615070      ,1320,1320
136414,0C1713    ,SCREW BN 10.35MM 100MM  ,3391,3391
136415,          ,BIT DRILL ORT 1.9MM     ,1451,1451
136416,0C1713    ,SCREW BN 2.5MM 16MM     ,1934,1934
136417,0C1713    ,SCREW BN 2.5MM 26MM     ,1934,1934
136418,          ,KWIRE FX .9MM 152MM     ,161,161
136419,0C1713    ,SCREW GOR LCK 3.5X10MM  ,1248,1248
136420,0C1713    ,SCREW BN LCK 12MM RECON ,1248,1248
136421,0C1713    ,SCREW BN 3.5X16M LCKING ,1248,1248
136422,0C1713    ,SCREW CON LCK 3.5X18MM  ,1248,1248
136423,0C1713    ,SCRW BN 3.5X18MM NON LCK,963,963
136424,0C1713    ,PLATE GFT SPN LT 5D     ,9438,9438
136425,          ,DRL SLD 2.4X140MM P28   ,345,345
136426,0C1769    ,GWIRE TRAUMA 1.4MM      ,345,345
136427,0C1776    ,INSERT TIBIAL 71X10MM   ,5472,5472
136428,          ,BAR EX FX L400 JT       ,3950,3950
136429,          ,PIN TRC JT 5X50         ,4174,4174
136433,          ,CAGE SPNL 60X22X14MM    ,5039,5039
136434,          ,CAGE SPNL 22X8.5X7MM    ,5039,5039
136435,          ,DEVICE WNDCLS 45CM SZ2  ,373,373
136436,0C1776    ,INSRT ARTC L 13MM 8-11GH,5472,5472
136437,0C1713    ,SCREW BN 4MM 12MM OZARK ,550,550
136438,0C1713    ,SCREW BN 4MM 14MM       ,550,550
136439,0C1713    ,PLATE CERV 2L 40MM      ,5632,5632
136440,          ,DRILL 2.3X12MM          ,345,345
136441,0C1776    ,INSERT POST TIB 2 11MM  ,6931,6931
136442,0C1776    ,INSERT POST TIB 4 16MM  ,6931,6931
136443,0C1776    ,INSRT TIB 5 13MM KN BRNG,6931,6931
136444,0C1776    ,INSERT TIB 6 STAB+ 13MM ,6931,6931
136445,0C1776    ,INSERT TIB 7 9MM KN BRNG,6931,6931
136446,0C1776    ,INSERT TIB PST KN 7 16MM,6931,6931
136447,0C1776    ,INSERT TIB 8 9MM KN BRNG,6931,6931
136448,0C1776    ,INSERT TIB BRNG SZ7 11MM,6931,6931
136449,0C1713    ,SCREW SET SPNL YUKON    ,367,367
136450,0C1713    ,ROD SPN STR 3.5X120     ,1320,1320
136451,0C1713    ,SCREW BN 3.5X14MM YUKON ,2964,2964
136452,0C1713    ,SCREW BN 4.5MM 22MM YUKO,2964,2964
136454,          ,DRILL ADJ YUKON 2.3MM   ,345,345
136455,          ,SNARE 9MM 230CM 2.4MM   ,345,345
136456,          ,DEVICE SUC BIOVAC DISP  ,1112,1112
136457,0C1776    ,COMPNT PTLR 8X29MM      ,2773,2773
136459,          ,DRIVER HEX 7IN 2.5MM    ,2414,2414
136460,          ,ADAPTR FD PNCL ENTR MIC ,40,40
136461,          ,TAP SPNL SYS 3.5MM      ,345,345
136462,0C1713    ,PLATE VAR MED 2.7/3.5 LT,5806,5806
136463,0C1776    ,LINER ACETB 36MM D      ,5472,5472
136464,          ,KIT BOWL CMNT MXR       ,174,174
136465,          ,BNDR ABD ELAS 72-84X12IN,119,119
136466,0C1713    ,SCREW CANN 7.0MMX70MM   ,1825,1825
136467,          ,KIT BN HARVST 520MM S   ,13852,13852
136468,          ,REAMER HEAD STRL 11.0MM ,3950,3950
136469,0C1713    ,SCREW BN 10.35X90X3.5MM ,3391,3391
136470,0C1776    ,INSERT CNDRL TIB 1 16MM ,6931,6931
136471,0C1776    ,INSERT CNDRL TIB 2 11MM ,6931,6931
136472,0C1776    ,INSERT BRNG TIB 3 11MM  ,6931,6931
136473,0C1776    ,INSERT TIB 5 19MM KN BRN,6931,6931
136474,0C1776    ,INSERT BRNG TIB 6 11MM  ,6931,6931
136475,0C1776    ,INSERT BRNG TIB 6 13MM  ,6931,6931
136476,0C1776    ,INSERT BRNG TIB 7 22MM  ,6931,6931
136477,0C1776    ,INSERT BRNG TIB 8 9MM   ,6931,6931
136478,0C1776    ,HEAD HUM 56X18MM SIMPLCT,18306,18306
136479,0C1776    ,SPHR GLND 42MM AQLS SHLD,14915,14915
136480,0C1713    ,KIT IMPL ACL FIXATION   ,3123,3123
136481,0C1713    ,BUTTON FX 14MM TGHTRP RN,1635,1635
136482,0C1713    ,DEVICE FIXATION ACL ABS ,1993,1993
136483,          ,BLADE STRPR TNDN 10MM   ,1468,1468
136484,          ,DRAIN INCS 7MM 20CMX7MM ,74,74
136485,0C1713    ,ROD 5.5 STRT TITAN 100MM,1320,1320
136486,0C1713    ,NAIL CNDL T2 13MM 40CM  ,8636,8636
136487,0C1769    ,GWIRE ORTH LCK 2.5X5MM  ,1965,1965
136488,0C1713    ,ROD SPNL TI 5.5X45      ,1320,1320
136489,          ,SUBSTITUTE BNGF 120MM 3C,16254,16254
136490,0C1776    ,INSERT TIB BRNG SZ7 12MM,6931,6931
136491,          ,GUIDEPIN ORTH 2.9MM     ,1112,1112
136492,          ,CANNULA END DEL 120 11G ,2743,2743
136493,          ,TACK ORTH PLT ANK DISP  ,1112,1112
136494,          ,KWIRE FX 150MM 1.6MM    ,345,345
136495,0C1713    ,ROD SPNL TI L40 OD5.5M  ,1320,1320
136496,0C1713    ,PLATE BN TI MTP RT      ,11185,11185
136497,0C1713    ,SCREW BN 3.5MM 22MM     ,1642,1642
136498,0C1713    ,SCREW BN 2.7MM 16MM     ,732,732
136499,0C1713    ,SCREW BN 3.5MM 14MM     ,732,732
136500,0C1713    ,SCREW BN 2.7MM 16MM     ,173,173
136501,          ,PIN TEMP FIX SM 1.4MM   ,384,384
136502,          ,BIT DRL 2.5MMX60MM      ,345,345
136503,          ,BIT DRILL 30MM 2MM      ,345,345
136504,          ,SUTURE ABS O UR6 27IN   ,43,43
136505,          ,ELECTRD ESURG BLDE 4IN  ,80,80
136506,          ,SET IV 10 DROP          ,56,56
136508,0C1713    ,ANCHOR SUT 3.5MM PNLK SH,3801,3801
136509,          ,CNLA ASCP 75X5.5 SMTH   ,538,538
136510,0C1776    ,LINER ACTB HIP SZ-E 36MM,5472,5472
136511,0C1776    ,COMP GLND 25D XL AUG    ,12930,12930
136513,0C1713    ,SCREW LOCKING 5.0X78MM  ,981,981
136514,0C1713    ,NAIL FEMORAL 04.013.656S,5949,5949
136515,0C1776    ,GLENOID SHLDR 4PEG SZ3  ,5836,5836
136516,0C1776    ,MODULAR SHLDR POST TM   ,2189,2189
136517,0C1713    ,SCREW BN 5MMX16MM S/T   ,1573,1573
136518,0C1713    ,ROD SPN CRVD ALLY 5.5X90,1320,1320
136519,          ,KIT SURGFLO HEMOS MATRX ,1272,1272
136520,0C1713    ,SCREW BN SLFTP 5X46MM   ,1211,1211
136521,0C1776    ,INSERT TIB BEAR SZ6 12MM,6931,6931
136522,          ,IMPLANT SYST LATSYS03   ,6990,6990
136523,0C1776    ,INSERT RET REV 36MM DIA ,9812,9812
136524,0C1713    ,SCREW BN 10.35X110MM    ,3391,3391
136525,0C1776    ,HMRL BEARING 40MM STD PR,5289,5289
136526,0Q4118    ,MATRISTEM MICRO 1 MG    ,26,26
136527,0Q4166    ,CYTAL 1SQCM             ,230,230
136528,0C1776    ,GLENOID SHLDR 4PEG SZ4  ,5836,5836
136529,0C1713    ,CONNECTOR ROD 5.5X30MM  ,2566,2566
136530,0C1713    ,NAIL 2.0MM TI-ELASTIC 44,1825,1825
136531,0C1713    ,NAIL IM TI L440MM OD2.5M,1839,1839
136532,0C1713    ,SCREW SPN CREO6.5X60X5.5,2964,2964
136533,0C1713    ,SCREW BN 8.5MM 40MM CREO,2964,2964
136534,0C1713    ,ROD SPN 500MM 5.5MM     ,1320,1320
136535,0C1713    ,SCREW CRANI 2.0MM 8MM   ,656,656
136536,          ,NEEDLE QUATRO LINK 90111,1342,1342
136538,0C1776    ,CENTRALIZER STEM 9MM    ,461,461
136539,0C2625    ,STENT BIL PANC  5X9X170 ,862,862
136540,          ,KNIFE ESCPC XL MICROKNIF,1141,1141
136541,0C1776    ,HMRL TRAY 5X3X40MM      ,8979,8979
136542,0C1776    ,HEAD FEM COCR-3X28 12/14,2554,2554
136543,0C1776    ,STEM FEM COCR L SNG     ,10057,10057
136544,0C1776    ,LINER ACTB TNDM 46X28   ,3283,3283
136545,0C1713    ,PLATE BN TI PRTX CT 36MM,5632,5632
136546,0C1713    ,SCREW SS 16X2 LCP CORT  ,338,338
136547,0C1713    ,SCREW CORTEX 2.4 X 18MM ,401,401
136548,0C1713    ,SCREW BONE LCP 2.4 X 24M,401,401
136549,          ,SPACER SPN 12D 14X16X7MM,4743,4743
136550,0C1713    ,SCREW SPN CREO7.5X30X5.5,2964,2964
136551,0C1776    ,INSERT TIB 71X12MM      ,5472,5472
136552,0C1713    ,ROD 3.5MM CAPIT CRV 60M ,1320,1320
136553,0C1776    ,LINER ACTB F 36MM       ,5472,5472
136554,          ,DRILL BIT FOR 3.5MM SCRE,641,641
136555,          ,SLING ORTH 14.25 X 5.5IN,42,42
136556,0C1713    ,PLATE 181MM SS 3.5MM SCR,3198,3198
136557,          ,STAPLER CUTTER ATS45    ,1466,1466
136558,          ,STRAP CLAVICLE SMALL    ,77,77
136560,0C1713    ,PLATE 4.5MM CNDYLR CRVD ,8596,8596
136561,0C1776    ,GLENOID PEGGED MOD XL40M,11453,11453
136563,          ,CAGE SPNL 13X16X7MM 7D  ,4743,4743
136564,0C1713    ,SCREW BN 4MM 14MM OZARK ,550,550
136565,0C1713    ,PLATE 22MM 1 LVL OZARK B,5632,5632
136566,          ,DRILL OZARK 2.3X14 MM   ,345,345
136567,          ,CATH FTHM STR 1RO 130CM ,5065,5065
136568,          ,DETECTOR CO2 INFANT     ,129,129
136569,0C1713    ,SCREW PREASSMBL 7.5X35MM,2974,2974
136570,0C1713    ,SCREW BN CRANI 2.3MM 12M,702,702
136571,0L1836    ,IMOB ORTH KNEE 20IN     ,118,118
211901,0C9399    ,REMDESIVIR 100 MG INJ   ,650,650
212272,0C9399    ,REMDESIVIR 1.25MG/ML INJ,650,650
215000,86003,ALLERGEN IGE EACH       ,164.74,164.74
215001,86141,C-REACTIVE PROTEIN HS   ,167.84,167.84
215002,83516,ENDOMYSIAL AB IGG QL IA ,758.15,758.15
215003,83516,FIBRONECT AGG IGA SQ IA ,898.07,898.07
215004,86886,ANTIBODY TITER EA INDIR ,352.51,352.51
215011,7320050,CT UP EXTREM W/O CONT BI,3951.53,3951.53
215012,073200LT  ,CT UP EXTREM W/O CONT LT,1976.66,1976.66
215013,073200RT  ,CT UP EXTREM W/O CONT RT,1976.66,1976.66
215014,7320150,CT UP EXTREM W/CONT BI  ,3951.53,3951.53
215015,073201LT  ,CT UP EXTREM W/CONT LT  ,2239.25,2239.25
215016,073201RT  ,CT UP EXTREM W/CONT RT  ,2239.25,2239.25
215017,7320250,CT UP EXTRM W&W/O CON BI,2753.81,2753.81
215018,073202LT  ,CT UP EXTRM W&W/O CON LT,4450.12,4450.12
215019,073202RT  ,CT UP EXTRM W&W/O CON RT,2402.51,2402.51
215026,7362050,XR FOOT 2 VIEWS BI      ,697.45,697.45
215027,073620LT  ,XR FOOT 2 VIEWS LT      ,349.6,349.6
215028,073620RT  ,XR FOOT 2 VIEWS RT      ,349.6,349.6
215029,7363050,XR FOOT 3 + V BI        ,882.54,882.54
215030,073630LT  ,XR FOOT 3 + V LT        ,443.85,443.85
215031,073630RT  ,XR FOOT 3 + V RT        ,443.85,443.85
215032,7365050,XR CALCANEUS 2 + V BI   ,652.9,652.9
215033,073650LT  ,XR CALCANEUS 2 + V LT   ,327.32,327.32
215034,073650RT  ,XR CALCANEUS 2 + V RT   ,327.32,327.32
215035,7366050,XR TOE(S) 2 + V BI      ,652.9,652.9
215036,073660LT  ,XR TOE(S) 2 + V LT      ,327.32,327.32
215037,073660RT  ,XR TOE(S) 2 + V RT      ,327.32,327.32
215038,          ,INJ ARTHRO SHOULDER BI  ,2340.29,2340.29
215039,          ,INJ ARTHRO SHOULDER LT  ,1171.12,1171.12
215040,          ,INJ ARTHRO SHOULDER RT  ,1171.12,1171.12
215041,          ,INJ ARTHRO WRIST BI     ,1023.76,1023.76
215042,          ,INJ ARTHRO WRIST LT     ,512.87,512.87
215043,          ,INJ ARTHRO WRIST RT     ,512.87,512.87
215044,7356450,XR KNEE 4 + V BI        ,1043.64,1043.64
215045,073564LT  ,XR KNEE 4 + V LT        ,522.67,522.67
215046,073564RT  ,XR KNEE 4 + V RT        ,522.67,522.67
215047,7358050,XR ARTHROGRAM KNEE BI   ,1266.42,1266.42
215048,073580LT  ,XR ARTHROGRAM KNEE LT   ,1288.69,1288.69
215049,073580RT  ,XR ARTHROGRAM KNEE RT   ,1288.69,1288.69
215050,7359050,XR TIBIA/FIBULA 2 V BI  ,882.54,882.54
215051,073590LT  ,XR TIBIA/FIBULA 2 V LT  ,443.85,443.85
215052,073590RT  ,XR TIBIA/FIBULA 2 V RT  ,443.85,443.85
215053,7359250,XR TIB/FIB INFANT 2V BI ,796.88,796.88
215054,073592LT  ,XR TIB/FIB INFNT 2V LT  ,397.58,397.58
215055,073592RT  ,XR TIB/FIB INFNT 2V RT  ,397.58,397.58
215056,7360050,XR ANKLE 2 VIEWS BI     ,697.45,697.45
215057,073600LT  ,XR ANKLE 2 VIEWS LT     ,349.6,349.6
215058,073600RT  ,XR ANKLE 2 VIEWS RT     ,349.6,349.6
215059,7361050,XR ANKLE 3 + V BI       ,882.54,882.54
215060,073610LT  ,XR ANKLE 3 + V LT       ,443.85,443.85
215061,073610RT  ,XR ANKLE 3 + V RT       ,443.85,443.85
215062,7313050,XR HAND 3 + V BI        ,882.54,882.54
215063,073130LT  ,XR HAND 3 + V LT        ,443.85,443.85
215064,073130RT  ,XR HAND 3 + V RT        ,443.85,443.85
215065,7314050,XR FINGER(S) 2 + V BI   ,608.34,608.34
215066,073140LT  ,XR FINGER(S) 2 + V LT   ,305.04,305.04
215067,073140RT  ,XR FINGER(S) 2 + V RT   ,305.04,305.04
215072,7352550,XR ARTHROGRAM HIP BI    ,2577.37,2577.37
215073,073525LT  ,XR ARTHROGRAM HIP LT    ,1288.69,1288.69
215074,073525RT  ,XR ARTHROGRAM HIP RT    ,1288.69,1288.69
215078,7356050,XR KNEE 1 OR 2 V BI     ,796.88,796.88
215079,073560LT  ,XR KNEE 1 OR 2 V LT     ,397.58,397.58
215080,073560RT  ,XR KNEE 1 OR 2 V RT     ,397.58,397.58
215081,073080LT  ,XR ELBOW 3 + V LT       ,443.85,443.85
215082,073080RT  ,XR ELBOW 3 + V RT       ,443.85,443.85
215083,7309050,XR FOREARM 2 VIEWS BI   ,697.45,697.45
215084,073090LT  ,XR FOREARM 2 VIEWS LT   ,349.6,349.6
215085,073090RT  ,XR FOREARM 2 VIEWS RT   ,349.6,349.6
215086,7309250,XR UP EXTREM INFANT2V BI,796.88,796.88
215087,073092LT  ,XR UP EXTREM INFANT2V LT,397.58,397.58
215088,073092RT  ,XR UP EXTREM INFANT2V RT,397.58,397.58
215089,7310050,XR WRIST 2 VIEWS BI     ,697.45,697.45
215090,073100LT  ,XR WRIST 2 VIEWS LT     ,349.6,349.6
215091,073100RT  ,XR WRIST 2 VIEWS RT     ,349.6,349.6
215092,7311050,XR WRIST 3 + V BI       ,882.54,882.54
215093,073110LT  ,XR WRIST 3 + V LT       ,443.85,443.85
215094,073110RT  ,XR WRIST 3 + V RT       ,443.85,443.85
215095,7311550,XR ARTHROGRAM WRIST BI  ,891.12,891.12
