,Airport_Code,Hospital_Name,Procedure_Description,Cash_Price,Gross_Price,CPT_Code,Number_Beds,For_Profit,Yearly_Discharges,Patient_Experience_Rating,Radiology_Category
491207,SLC,Ogden Regional Medical Center,MRA NECK W/O CONT       ,1173.32,1173.32,70547,186,1,7777,2,MRA
491208,SLC,Ogden Regional Medical Center,MRI C-SPINE W&W/O CONT  ,8811.59,8811.59,72156,186,1,7777,2,MRI
491209,SLC,Ogden Regional Medical Center,MRI L-SPINE W&W/O CONT  ,8811.59,8811.59,72158,186,1,7777,2,MRI
491214,SLC,Ogden Regional Medical Center,MRI T-SPINE W/O CONT    ,4401.66,4401.66,72146,186,1,7777,2,MRI
491216,SLC,Ogden Regional Medical Center,MRI PELVIS W&WO CONT    ,8611.51,8611.51,72197,186,1,7777,2,MRI
491218,SLC,Ogden Regional Medical Center,MRI BRAIN W/O CONTRAST  ,3969.77,3969.77,70551,186,1,7777,2,MRI
491220,SLC,Ogden Regional Medical Center,MRI T-SPINE W&W/O CONT  ,8811.59,8811.59,72157,186,1,7777,2,MRI
491223,SLC,Ogden Regional Medical Center,MRI L-SPINE W/O CONT    ,4401.66,4401.66,72148,186,1,7777,2,MRI
491228,SLC,Ogden Regional Medical Center,CT MAXIFAC W/CONTRAST   ,2274.24,2274.24,70487,186,1,7777,2,CT
491233,SLC,Ogden Regional Medical Center,XR C-SPINE 6 + V        ,838.5,838.5,72052,186,1,7777,2,Radiology
491235,SLC,Ogden Regional Medical Center,US ABDOMEN LTD          ,960.48,960.48,76705,186,1,7777,2,Ultrasound
491260,SLC,Ogden Regional Medical Center,XR L-SPINE 2/3 VIEWS    ,772.4,772.4,72100,186,1,7777,2,Radiology
491265,SLC,Ogden Regional Medical Center,CT ABDOMEN W/CONT       ,3169.02,3169.02,74160,186,1,7777,2,CT
491268,SLC,Ogden Regional Medical Center,US PELVIC LTD OR FU     ,864.62,864.62,76857,186,1,7777,2,Ultrasound
491271,SLC,Ogden Regional Medical Center,CT PELVIS W/O CONTRAST  ,2274.24,2274.24,72192,186,1,7777,2,CT
491276,SLC,Ogden Regional Medical Center,CT ABDOMEN W&WO CONT    ,3666.58,3666.58,74170,186,1,7777,2,CT
491279,SLC,Ogden Regional Medical Center,CT T-SPINE W/O CONTRAST ,2274.24,2274.24,72128,186,1,7777,2,CT
491280,SLC,Ogden Regional Medical Center,CT CHEST W/O CONTRAST   ,2274.24,2274.24,71250,186,1,7777,2,CT
491281,SLC,Ogden Regional Medical Center,CT HEAD/BRAIN W/O CONT  ,2274.24,2274.24,70450,186,1,7777,2,PET CT
491284,SLC,Ogden Regional Medical Center,XR PELVIS 1/2 VIEWS     ,568.39,568.39,72170,186,1,7777,2,Radiology
491286,SLC,Ogden Regional Medical Center,XR RIBS UNI W/CXR 3 + V ,368.86,368.86,71101,186,1,7777,2,Radiology
491287,SLC,Ogden Regional Medical Center,CT ORBIT/SELLA/IAC W&WO ,3666.58,3666.58,70482,186,1,7777,2,CT
491288,SLC,Ogden Regional Medical Center,CT HD/BR W&W/O CONT     ,3666.58,3666.58,70470,186,1,7777,2,CT
491289,SLC,Ogden Regional Medical Center,CTA NECK                ,2872.2,2872.2,70498,186,1,7777,2,CTA
491291,SLC,Ogden Regional Medical Center,CT NECK W/CONTRAST      ,3169.02,3169.02,70491,186,1,7777,2,CT
491292,SLC,Ogden Regional Medical Center,CT HEAD/BRAIN W/CONT    ,3169.02,3169.02,70460,186,1,7777,2,CT
491293,SLC,Ogden Regional Medical Center,XR C-SPINE 2-3 VIEWS    ,890.57,890.57,72040,186,1,7777,2,Radiology
491295,SLC,Ogden Regional Medical Center,XR EYE FOREIGN BODY     ,232.75,232.75,70030,186,1,7777,2,Radiology
491328,SLC,Ogden Regional Medical Center,CT CHEST W/CONTRAST     ,3169.02,3169.02,71260,186,1,7777,2,PET CT
491329,SLC,Ogden Regional Medical Center,CT ORBIT/SELLA/IAC W    ,3169.02,3169.02,70481,186,1,7777,2,CT
491366,SLC,Ogden Regional Medical Center,XR L-SPINE W/BEND VIEW  ,367.1,367.1,72114,186,1,7777,2,Radiology
491386,SLC,Ogden Regional Medical Center,BREAST TOMO SCREENING   ,75.05,75.05,77063,186,1,7777,2,3D Mammography
491408,SLC,Ogden Regional Medical Center,XR SPINE 1 VIEW         ,219.42,219.42,72081,186,1,7777,2,Radiology
491409,SLC,Ogden Regional Medical Center,XR SPINE 2 OR 3 VIEWS   ,582.46,582.46,72082,186,1,7777,2,Radiology
491486,SLC,Ogden Regional Medical Center,MAMMO DIAG CAD BI       ,549.44,549.44,77066,186,1,7777,2,3D Mammography
491489,SLC,Ogden Regional Medical Center,MAMMO DIAG CAD BI IMP   ,549.44,549.44,77066,186,1,7777,2,3D Mammography
491490,SLC,Ogden Regional Medical Center,MAMMO SCR CAD BI        ,551.64,551.64,77067,186,1,7777,2,3D Mammography
491491,SLC,Ogden Regional Medical Center,MAMMO SCR CADBI IMP     ,551.64,551.64,77067,186,1,7777,2,3D Mammography
491520,SLC,Ogden Regional Medical Center,CTA ABD&PEL W CONT      ,5745.79,5745.79,74174,186,1,7777,2,CTA
491531,SLC,Ogden Regional Medical Center,MRA NECK W/O CONT       ,1173.32,1173.32,70547,186,1,7777,2,MRA
491533,SLC,Ogden Regional Medical Center,CHEST XRAY 1 V          ,341.88,341.88,71045,186,1,7777,2,Radiology
491534,SLC,Ogden Regional Medical Center,CHEST XRAY 1 V          ,341.88,341.88,71045,186,1,7777,2,Radiology
491535,SLC,Ogden Regional Medical Center,CHEST XRAY 2 V          ,509.29,509.29,71046,186,1,7777,2,Radiology
491536,SLC,Ogden Regional Medical Center,CHEST XRAY 2 V          ,683.75,683.75,71046,186,1,7777,2,Radiology
491537,SLC,Ogden Regional Medical Center,CHEST XRAY 3 V          ,554.31,554.31,71047,186,1,7777,2,Radiology
491538,SLC,Ogden Regional Medical Center,CHEST XRAY 3 V          ,509.29,509.29,71047,186,1,7777,2,Radiology
491539,SLC,Ogden Regional Medical Center,CHEST XRAY 4+           ,683.75,683.75,71048,186,1,7777,2,Radiology
491540,SLC,Ogden Regional Medical Center,CHEST XRAY 4+           ,554.31,554.31,71048,186,1,7777,2,Radiology
491541,SLC,Ogden Regional Medical Center,ABD XR 1V               ,347.64,347.64,74018,186,1,7777,2,Radiology
491542,SLC,Ogden Regional Medical Center,ABD XR 1V               ,347.64,347.64,74018,186,1,7777,2,Radiology
491543,SLC,Ogden Regional Medical Center,ABD XR 2V               ,596.51,596.51,74019,186,1,7777,2,Radiology
491544,SLC,Ogden Regional Medical Center,ABD XR 2V               ,596.51,596.51,74019,186,1,7777,2,Radiology
491545,SLC,Ogden Regional Medical Center,ABD XR 3+V              ,596.51,596.51,74021,186,1,7777,2,Radiology
491584,SLC,Ogden Regional Medical Center,CT HEART WO CN W QUAN CA,76.8,76.8,75571,186,1,7777,2,CTA
491649,SLC,Ogden Regional Medical Center,MRI BREAST WO CONT BI   ,4403.03,4403.03,77047,186,1,7777,2,MRI
491767,SLC,Ogden Regional Medical Center,CTA ABD&PEL W CONT      ,5745.79,5745.79,74174,186,1,7777,2,CTA
491768,SLC,Ogden Regional Medical Center,CT ABDOMEN W/O CONT     ,2274.24,2274.24,74150,186,1,7777,2,CT
491769,SLC,Ogden Regional Medical Center,CT ABDOMEN W/CONT       ,3169.02,3169.02,74160,186,1,7777,2,CT
491770,SLC,Ogden Regional Medical Center,CT ABDOMEN W&WO CONT    ,3666.58,3666.58,74170,186,1,7777,2,CT
491771,SLC,Ogden Regional Medical Center,CT ABD&PELVIS W/CONT    ,6338.02,6338.02,74177,186,1,7777,2,PET CT
491772,SLC,Ogden Regional Medical Center,CT ABD&PELVIS W/O CONT  ,4548.45,4548.45,74176,186,1,7777,2,CT
491773,SLC,Ogden Regional Medical Center,CT ABD&PELVIS W&WO CONT ,7331.74,7331.74,74178,186,1,7777,2,CT
491774,SLC,Ogden Regional Medical Center,CTA CHEST               ,2872.2,2872.2,71275,186,1,7777,2,CTA
491775,SLC,Ogden Regional Medical Center,CTA HEAD                ,2659.91,2659.91,70496,186,1,7777,2,CTA
491778,SLC,Ogden Regional Medical Center,CTA NECK                ,2872.2,2872.2,70498,186,1,7777,2,CTA
491781,SLC,Ogden Regional Medical Center,CT HEAD/BRAIN W/O CONT  ,2274.24,2274.24,70450,186,1,7777,2,PET CT
491782,SLC,Ogden Regional Medical Center,CT HEAD/BRAIN W/CONT    ,3169.02,3169.02,70460,186,1,7777,2,CT
491783,SLC,Ogden Regional Medical Center,CT HD/BR W&W/O CONT     ,3666.58,3666.58,70470,186,1,7777,2,CT
491785,SLC,Ogden Regional Medical Center,CT CHEST W/O CONTRAST   ,2274.24,2274.24,71250,186,1,7777,2,CT
491786,SLC,Ogden Regional Medical Center,CT CHEST W/CONTRAST     ,3169.02,3169.02,71260,186,1,7777,2,PET CT
491787,SLC,Ogden Regional Medical Center,CT CHEST W&W/O CONT     ,3666.58,3666.58,71270,186,1,7777,2,CT
491789,SLC,Ogden Regional Medical Center,CT C-SPINE W/O CONTRAST ,2274.24,2274.24,72125,186,1,7777,2,CT
491790,SLC,Ogden Regional Medical Center,CT C-SPINE W/CONTRAST   ,3169.02,3169.02,72126,186,1,7777,2,CT
491792,SLC,Ogden Regional Medical Center,CT MAXIFAC W/O CNT      ,1911.44,1911.44,70486,186,1,7777,2,CT
491793,SLC,Ogden Regional Medical Center,CT MAXIFAC W/CONTRAST   ,2274.24,2274.24,70487,186,1,7777,2,CT
491795,SLC,Ogden Regional Medical Center,CT HEART WO CN W QUAN CA,76.8,76.8,75571,186,1,7777,2,CTA
491798,SLC,Ogden Regional Medical Center,CT LOWER EXTRM W/O C    ,2274.24,2274.24,73700,186,1,7777,2,CT
491801,SLC,Ogden Regional Medical Center,CT L-SPINE W/O CONTRAST ,2274.24,2274.24,72131,186,1,7777,2,CT
491802,SLC,Ogden Regional Medical Center,CT L-SPINE W/CONTRAST   ,3169.02,3169.02,72132,186,1,7777,2,CT
491804,SLC,Ogden Regional Medical Center,CT LTD/LOC              ,1056.81,1056.81,76380,186,1,7777,2,CT
491805,SLC,Ogden Regional Medical Center,CT NECK W/O CONTRAST    ,2274.24,2274.24,70490,186,1,7777,2,CT
491806,SLC,Ogden Regional Medical Center,CT NECK W/CONTRAST      ,3169.02,3169.02,70491,186,1,7777,2,CT
491809,SLC,Ogden Regional Medical Center,CT ORBIT/SELLA/IAC WO   ,2274.24,2274.24,70480,186,1,7777,2,CT
491810,SLC,Ogden Regional Medical Center,CT ORBIT/SELLA/IAC W    ,3169.02,3169.02,70481,186,1,7777,2,CT
491811,SLC,Ogden Regional Medical Center,CT ORBIT/SELLA/IAC W&WO ,3666.58,3666.58,70482,186,1,7777,2,CT
491812,SLC,Ogden Regional Medical Center,CT PELVIS W/O CONTRAST  ,2274.24,2274.24,72192,186,1,7777,2,CT
491813,SLC,Ogden Regional Medical Center,CT PELVIS W/CONTRAST    ,3169.02,3169.02,72193,186,1,7777,2,CT
491814,SLC,Ogden Regional Medical Center,CT PELVIS W&W/O CONT    ,3666.58,3666.58,72194,186,1,7777,2,CT
491816,SLC,Ogden Regional Medical Center,CT T-SPINE W/O CONTRAST ,2274.24,2274.24,72128,186,1,7777,2,CT
491817,SLC,Ogden Regional Medical Center,CT T-SPINE W/CONTRAST   ,3169.02,3169.02,72129,186,1,7777,2,CT
491825,SLC,Ogden Regional Medical Center,ABD XR 1V               ,347.64,347.64,74018,186,1,7777,2,Radiology
491826,SLC,Ogden Regional Medical Center,ABD XR 2V               ,596.51,596.51,74019,186,1,7777,2,Radiology
491828,SLC,Ogden Regional Medical Center,XR AC JNTS BI W/WO WT   ,519.14,519.14,73050,186,1,7777,2,Radiology
491839,SLC,Ogden Regional Medical Center,CHEST XRAY 1 V          ,341.88,341.88,71045,186,1,7777,2,Radiology
491840,SLC,Ogden Regional Medical Center,CHEST XRAY 2 V          ,683.75,683.75,71046,186,1,7777,2,Radiology
491841,SLC,Ogden Regional Medical Center,CHEST XRAY 3 V          ,509.29,509.29,71047,186,1,7777,2,Radiology
491842,SLC,Ogden Regional Medical Center,CHEST XRAY 4+           ,554.31,554.31,71048,186,1,7777,2,Radiology
491846,SLC,Ogden Regional Medical Center,XR SACRUM/COCCYX 2 + V  ,507.89,507.89,72220,186,1,7777,2,Radiology
491848,SLC,Ogden Regional Medical Center,XR C-SPINE 2-3 VIEWS    ,890.57,890.57,72040,186,1,7777,2,Radiology
491849,SLC,Ogden Regional Medical Center,XR C-SPINE 4-5 V        ,980.6,980.6,72050,186,1,7777,2,Radiology
491850,SLC,Ogden Regional Medical Center,XR C-SPINE 6 + V        ,838.5,838.5,72052,186,1,7777,2,Radiology
491858,SLC,Ogden Regional Medical Center,XR FACIAL BONES 3 + V   ,524.77,524.77,70150,186,1,7777,2,Radiology
491903,SLC,Ogden Regional Medical Center,XR L-SPINE 2/3 VIEWS    ,772.4,772.4,72100,186,1,7777,2,Radiology
491904,SLC,Ogden Regional Medical Center,XR L-SPINE 4 + VIEWS    ,849.76,849.76,72110,186,1,7777,2,Radiology
491905,SLC,Ogden Regional Medical Center,XR L-SPINE W/BEND VIEW  ,716.1,716.1,72114,186,1,7777,2,Radiology
491906,SLC,Ogden Regional Medical Center,XR MANDIBLE 4 + V       ,630.29,630.29,70110,186,1,7777,2,Radiology
491907,SLC,Ogden Regional Medical Center,XR NASAL BONES COMP     ,468.5,468.5,70160,186,1,7777,2,Radiology
491908,SLC,Ogden Regional Medical Center,XR ORBITS 4 + V         ,686.58,686.58,70200,186,1,7777,2,Radiology
491909,SLC,Ogden Regional Medical Center,XR PELVIS 1/2 VIEWS     ,568.39,568.39,72170,186,1,7777,2,Radiology
491911,SLC,Ogden Regional Medical Center,XR RIBS BI 3 V          ,790.66,790.66,71110,186,1,7777,2,Radiology
491917,SLC,Ogden Regional Medical Center,XR SC JOINTS 3 + V      ,333.42,333.42,71130,186,1,7777,2,Radiology
491918,SLC,Ogden Regional Medical Center,XR SPINE 1 VIEW         ,219.42,219.42,72081,186,1,7777,2,Radiology
491927,SLC,Ogden Regional Medical Center,XR SINUSES 3 + V        ,537.95,537.95,70220,186,1,7777,2,Radiology
491929,SLC,Ogden Regional Medical Center,XR SKULL 4 + V          ,832.88,832.88,70260,186,1,7777,2,Radiology
491930,SLC,Ogden Regional Medical Center,XR STERNUM 2 + V        ,530.39,530.39,71120,186,1,7777,2,Radiology
491931,SLC,Ogden Regional Medical Center,XR NECK SOFT TISSUE     ,520.56,520.56,70360,186,1,7777,2,Radiology
491939,SLC,Ogden Regional Medical Center,XR T-SPINE 3 VIEWS      ,720.31,720.31,72072,186,1,7777,2,Radiology
491960,SLC,Ogden Regional Medical Center,XR SPINE 2 OR 3 VIEWS   ,582.46,582.46,72082,186,1,7777,2,Radiology
491962,SLC,Ogden Regional Medical Center,XR BONE SURVEY COMP     ,921.5,921.5,77075,186,1,7777,2,Radiology
491964,SLC,Ogden Regional Medical Center,XR BONE AGE STUDIES     ,406.6,406.6,77072,186,1,7777,2,Radiology
491965,SLC,Ogden Regional Medical Center,ABD XR 3+V              ,596.51,596.51,74021,186,1,7777,2,Radiology
491983,SLC,Ogden Regional Medical Center,US EXTREM NON VASC LTD  ,324.15,324.15,76882,186,1,7777,2,Ultrasound
491992,SLC,Ogden Regional Medical Center,US HEAD AND NECK        ,960.48,960.48,76536,186,1,7777,2,Ultrasound
491993,SLC,Ogden Regional Medical Center,US CHST W/MEDIASTINUM   ,651.83,651.83,76604,186,1,7777,2,Ultrasound
491994,SLC,Ogden Regional Medical Center,US ABDOMEN COMPLETE     ,1222.34,1222.34,76700,186,1,7777,2,Ultrasound
491995,SLC,Ogden Regional Medical Center,US ABDOMEN LTD          ,960.48,960.48,76705,186,1,7777,2,Ultrasound
491996,SLC,Ogden Regional Medical Center,US RETROPERITONEAL COM  ,1307.97,1307.97,76770,186,1,7777,2,Ultrasound
491997,SLC,Ogden Regional Medical Center,US RETRO LTD            ,1135.08,1135.08,76775,186,1,7777,2,Ultrasound
491998,SLC,Ogden Regional Medical Center,US PREG 1ST TRIMTR      ,935.61,935.61,76801,186,1,7777,2,Ultrasound
491999,SLC,Ogden Regional Medical Center,US PRG 1ST TRI EA ADD   ,612.23,612.23,76802,186,1,7777,2,Ultrasound
492000,SLC,Ogden Regional Medical Center,US PREG AFTER 1ST TRI   ,1135.08,1135.08,76805,186,1,7777,2,Ultrasound
492007,SLC,Ogden Regional Medical Center,US PREG UT TRANSVAGINAL ,1028.54,1028.54,76817,186,1,7777,2,Ultrasound
492014,SLC,Ogden Regional Medical Center,US TRANSVAGINAL         ,1439.96,1439.96,76830,186,1,7777,2,Ultrasound
492015,SLC,Ogden Regional Medical Center,US PELVIC COMPLETE      ,1152.27,1152.27,76856,186,1,7777,2,Ultrasound
492016,SLC,Ogden Regional Medical Center,US PELVIC LTD OR FU     ,864.62,864.62,76857,186,1,7777,2,Ultrasound
492017,SLC,Ogden Regional Medical Center,US SCROTUM AND CNTS     ,1055.86,1055.86,76870,186,1,7777,2,Ultrasound
492024,SLC,Ogden Regional Medical Center,DUP EXTRACRANIAL BIL    ,1126.56,1126.56,93880,186,1,7777,2,Ultrasound
492031,SLC,Ogden Regional Medical Center,DUP LE ART BIL          ,1126.56,1126.56,93925,186,1,7777,2,Ultrasound
492032,SLC,Ogden Regional Medical Center,DUP LE ART UNI/LTD      ,952.67,952.67,93926,186,1,7777,2,Ultrasound
492035,SLC,Ogden Regional Medical Center,DUP VEIN BIL            ,1040.36,1040.36,93970,186,1,7777,2,Ultrasound
492070,SLC,Ogden Regional Medical Center,NM TUMOR LCL SPECT      ,3892.47,3892.47,78803,186,1,7777,2,Nuclear Medicine
492138,SLC,Ogden Regional Medical Center,NM TUMOR LCL SPECT      ,3892.47,3892.47,78803,186,1,7777,2,Nuclear Medicine
492143,SLC,Ogden Regional Medical Center,PET/CT TUMOR SK BS MIDTH,5200.57,5200.57,78815,186,1,7777,2,PET CT
492154,SLC,Ogden Regional Medical Center,PET TUMOR SK BS MIDTHIGH,5200.57,5200.57,78812,186,1,7777,2,PET CT
507349,SLC,Ogden Regional Medical Center,CTA NECK                ,2872.2,2872.2,70498,186,1,7777,2,CTA
507350,SLC,Ogden Regional Medical Center,CTA CHEST               ,2872.2,2872.2,71275,186,1,7777,2,CTA
507354,SLC,Ogden Regional Medical Center,CTA HEAD                ,2659.91,2659.91,70496,186,1,7777,2,CTA
508236,SLC,Timpanogos Regional Hospital,CT HEART WO CN W QUAN CA,113.59,113.59,75571,117,1,4174,3,CTA
508362,SLC,Timpanogos Regional Hospital,XR BONE AGE STUDIES     ,562.61,562.61,77072,117,1,4174,3,Radiology
508364,SLC,Timpanogos Regional Hospital,XR BONE SURVEY COMP     ,3452.18,3452.18,77075,117,1,4174,3,Radiology
508830,SLC,Timpanogos Regional Hospital,CTA ABDOMEN             ,2471.38,2471.38,74175,117,1,4174,3,CTA
509288,SLC,Timpanogos Regional Hospital,ECHO2D COMP W CF DOP    ,3222.5,3222.5,93306,117,1,4174,3,Ultrasound
509656,SLC,Timpanogos Regional Hospital,CTHEART W CN STR MOR FNC,1607.48,1607.48,75572,117,1,4174,3,CTA
509657,SLC,Timpanogos Regional Hospital,CT HEART W CN ART/GRAFTS,2171.14,2171.14,75574,117,1,4174,3,CTA
509671,SLC,Timpanogos Regional Hospital,NM MYOCRD SPECT R/S MULT,9549.14,9549.14,78452,117,1,4174,3,Nuclear Medicine
510840,SLC,Timpanogos Regional Hospital,NM MUGA R/S SINGLE      ,3183.57,3183.57,78472,117,1,4174,3,Nuclear Medicine
510883,SLC,Timpanogos Regional Hospital,US EXTREM NON VASC LTD  ,483.09,483.09,76882,117,1,4174,3,Ultrasound
510884,SLC,Timpanogos Regional Hospital,CT ABD&PELVIS W&WO CONT ,4448.51,4448.51,74178,117,1,4174,3,CT
510885,SLC,Timpanogos Regional Hospital,CT ABD&PELVIS W/CONT    ,4369.48,4369.48,74177,117,1,4174,3,PET CT
510886,SLC,Timpanogos Regional Hospital,CT ABD&PELVIS W/O CONT  ,4369.48,4369.48,74176,117,1,4174,3,CT
510904,SLC,Timpanogos Regional Hospital,ECHO STRESS W CONT ECG  ,2571.91,2571.91,93351,117,1,4174,3,Ultrasound
510956,SLC,Timpanogos Regional Hospital,CTA ABD&PEL W CONT      ,4448.51,4448.51,74174,117,1,4174,3,CTA
510957,SLC,Timpanogos Regional Hospital,HEPA IMAG INCL GB       ,1908.53,1908.53,78226,117,1,4174,3,Nuclear Medicine
510958,SLC,Timpanogos Regional Hospital,HEPA IMAG INCL GB W PHA ,1908.53,1908.53,78227,117,1,4174,3,Nuclear Medicine
521799,SLC,Timpanogos Regional Hospital,CT HEAD/BRAIN W/O CONT  ,1094.71,1094.71,70450,117,1,4174,3,PET CT
521800,SLC,Timpanogos Regional Hospital,CT HEAD/BRAIN W/CONT    ,1308.84,1308.84,70460,117,1,4174,3,CT
521801,SLC,Timpanogos Regional Hospital,CT HD/BR W&W/O CONT     ,1632.71,1632.71,70470,117,1,4174,3,CT
521804,SLC,Timpanogos Regional Hospital,CTA CHEST               ,1959.25,1959.25,71275,117,1,4174,3,CTA
523725,SLC,Timpanogos Regional Hospital,NM THYROID SCN UP/STIM V,1380.88,1380.88,78014,117,1,4174,3,Nuclear Medicine
523979,SLC,Timpanogos Regional Hospital,XR SPINE 1 VIEW         ,219.74,219.74,72081,117,1,4174,3,Radiology
523980,SLC,Timpanogos Regional Hospital,XR SPINE 2 OR 3 VIEWS   ,363.91,363.91,72082,117,1,4174,3,Radiology
523985,SLC,Timpanogos Regional Hospital,XR HIP W PEL BI MIN5 VW ,693.83,693.83,73523,117,1,4174,3,Radiology
524040,SLC,Timpanogos Regional Hospital,BREAST TOMO SCREENING   ,61.44,61.44,77063,117,1,4174,3,3D Mammography
524104,SLC,Timpanogos Regional Hospital,MAMMO DIAG CAD BI       ,659.76,659.76,77066,117,1,4174,3,3D Mammography
524105,SLC,Timpanogos Regional Hospital,MAMMO SCR CAD BI        ,659.76,659.76,77067,117,1,4174,3,3D Mammography
524217,SLC,Timpanogos Regional Hospital,CHEST XRAY 1 V          ,321.06,321.06,71045,117,1,4174,3,Radiology
524218,SLC,Timpanogos Regional Hospital,CHEST XRAY 2 V          ,321.06,321.06,71046,117,1,4174,3,Radiology
524219,SLC,Timpanogos Regional Hospital,CHEST XRAY 3 V          ,321.06,321.06,71047,117,1,4174,3,Radiology
524220,SLC,Timpanogos Regional Hospital,CHEST XRAY 4+           ,321.06,321.06,71048,117,1,4174,3,Radiology
524221,SLC,Timpanogos Regional Hospital,ABD XR 1V               ,321.06,321.06,74018,117,1,4174,3,Radiology
524222,SLC,Timpanogos Regional Hospital,ABD XR 2V               ,321.06,321.06,74019,117,1,4174,3,Radiology
524223,SLC,Timpanogos Regional Hospital,ABD XR 3+V              ,321.06,321.06,74021,117,1,4174,3,Radiology
524235,SLC,Timpanogos Regional Hospital,US ABDOMEN LTD          ,744.13,744.13,76705,117,1,4174,3,Ultrasound
524237,SLC,Timpanogos Regional Hospital,US EXTREM NON VASC LTD  ,483.09,483.09,76882,117,1,4174,3,Ultrasound
524356,SLC,Timpanogos Regional Hospital,MRI BREAST WO CONT BI   ,4393.8,4393.8,77047,117,1,4174,3,MRI
524651,SLC,Timpanogos Regional Hospital,CT HEAD/BRAIN W/O CONT  ,2427.48,2427.48,70450,117,1,4174,3,PET CT
524652,SLC,Timpanogos Regional Hospital,CT HEAD/BRAIN W/CONT    ,2427.48,2427.48,70460,117,1,4174,3,CT
524653,SLC,Timpanogos Regional Hospital,CT HD/BR W&W/O CONT     ,2471.38,2471.38,70470,117,1,4174,3,CT
524654,SLC,Timpanogos Regional Hospital,CT ORBIT/SELLA/IAC WO   ,2427.48,2427.48,70480,117,1,4174,3,CT
524655,SLC,Timpanogos Regional Hospital,CT ORBIT/SELLA/IAC W    ,2427.48,2427.48,70481,117,1,4174,3,CT
524656,SLC,Timpanogos Regional Hospital,CT ORBIT/SELLA/IAC W&WO ,2471.38,2471.38,70482,117,1,4174,3,CT
524657,SLC,Timpanogos Regional Hospital,CT MAXIFAC W/O CNT      ,2427.48,2427.48,70486,117,1,4174,3,CT
524658,SLC,Timpanogos Regional Hospital,CT MAXIFAC W/CONTRAST   ,2427.48,2427.48,70487,117,1,4174,3,CT
524660,SLC,Timpanogos Regional Hospital,CT NECK W/O CONTRAST    ,2427.48,2427.48,70490,117,1,4174,3,CT
524661,SLC,Timpanogos Regional Hospital,CT NECK W/CONTRAST      ,2427.48,2427.48,70491,117,1,4174,3,CT
524663,SLC,Timpanogos Regional Hospital,CT CHEST W/O CONTRAST   ,2427.48,2427.48,71250,117,1,4174,3,CT
524664,SLC,Timpanogos Regional Hospital,CT CHEST W/CONTRAST     ,2427.48,2427.48,71260,117,1,4174,3,PET CT
524665,SLC,Timpanogos Regional Hospital,CT CHEST W&W/O CONT     ,2471.38,2471.38,71270,117,1,4174,3,CT
524666,SLC,Timpanogos Regional Hospital,CT C-SPINE W/O CONTRAST ,2427.48,2427.48,72125,117,1,4174,3,CT
524667,SLC,Timpanogos Regional Hospital,CT C-SPINE W/CONTRAST   ,2427.48,2427.48,72126,117,1,4174,3,CT
524669,SLC,Timpanogos Regional Hospital,CT T-SPINE W/O CONTRAST ,2427.48,2427.48,72128,117,1,4174,3,CT
524670,SLC,Timpanogos Regional Hospital,CT T-SPINE W/CONTRAST   ,2427.48,2427.48,72129,117,1,4174,3,CT
524671,SLC,Timpanogos Regional Hospital,CT L-SPINE W/O CONTRAST ,2427.48,2427.48,72131,117,1,4174,3,CT
524672,SLC,Timpanogos Regional Hospital,CT L-SPINE W/CONTRAST   ,2427.48,2427.48,72132,117,1,4174,3,CT
524674,SLC,Timpanogos Regional Hospital,CT PELVIS W/O CONTRAST  ,2427.48,2427.48,72192,117,1,4174,3,CT
524675,SLC,Timpanogos Regional Hospital,CT PELVIS W/CONTRAST    ,2427.48,2427.48,72193,117,1,4174,3,CT
524676,SLC,Timpanogos Regional Hospital,CT PELVIS W&W/O CONT    ,2471.38,2471.38,72194,117,1,4174,3,CT
524682,SLC,Timpanogos Regional Hospital,CT ABDOMEN W/O CONT     ,2427.48,2427.48,74150,117,1,4174,3,CT
524683,SLC,Timpanogos Regional Hospital,CT ABDOMEN W/CONT       ,2427.48,2427.48,74160,117,1,4174,3,CT
524684,SLC,Timpanogos Regional Hospital,CT ABDOMEN W&WO CONT    ,2471.38,2471.38,74170,117,1,4174,3,CT
524690,SLC,Timpanogos Regional Hospital,CT LTD/LOC              ,1111.71,1111.71,76380,117,1,4174,3,CT
524691,SLC,Timpanogos Regional Hospital,CTA HEAD                ,2471.38,2471.38,70496,117,1,4174,3,CTA
524692,SLC,Timpanogos Regional Hospital,CTA NECK                ,2471.38,2471.38,70498,117,1,4174,3,CTA
524693,SLC,Timpanogos Regional Hospital,CTA CHEST               ,2471.38,2471.38,71275,117,1,4174,3,CTA
524703,SLC,Timpanogos Regional Hospital,XR MANDIBLE 4 + V       ,321.06,321.06,70110,117,1,4174,3,Radiology
524705,SLC,Timpanogos Regional Hospital,XR FACIAL BONES 3 + V   ,321.06,321.06,70150,117,1,4174,3,Radiology
524706,SLC,Timpanogos Regional Hospital,XR NASAL BONES COMP     ,321.06,321.06,70160,117,1,4174,3,Radiology
524707,SLC,Timpanogos Regional Hospital,XR ORBITS 4 + V         ,321.06,321.06,70200,117,1,4174,3,Radiology
524709,SLC,Timpanogos Regional Hospital,XR SINUSES 3 + V        ,321.06,321.06,70220,117,1,4174,3,Radiology
524711,SLC,Timpanogos Regional Hospital,XR SKULL 4 + V          ,562.61,562.61,70260,117,1,4174,3,Radiology
