,Airport_Code,Hospital_Name,Procedure_Description,Cash_Price,Gross_Price,CPT_Code,Number_Beds,For_Profit,Yearly_Discharges,Patient_Experience_Rating,Radiology_Category
4473,SLC,Lone Peak Hospital,XR SPINE 1 VIEW         ,236.45,236.45,72081,30,1,2227,4,Radiology
4474,SLC,Lone Peak Hospital,XR SPINE 2 OR 3 VIEWS   ,391.62,391.62,72082,30,1,2227,4,Radiology
4475,SLC,Lone Peak Hospital,MAMMO DIAG CAD BI       ,707.3,707.3,77066,30,1,2227,4,3D Mammography
4476,SLC,Lone Peak Hospital,MAMMO DIAG CAD BI       ,779.5,779.5,77066,30,1,2227,4,3D Mammography
4477,SLC,Lone Peak Hospital,MAMMO SCR CAD BI        ,653.13,653.13,77067,30,1,2227,4,3D Mammography
4478,SLC,Lone Peak Hospital,MAMMO SCR CAD BI        ,704.52,704.52,77067,30,1,2227,4,3D Mammography
4479,SLC,Lone Peak Hospital,CHEST XRAY 1 V          ,408.53,408.53,71045,30,1,2227,4,Radiology
4480,SLC,Lone Peak Hospital,CHEST XRAY 2 V          ,487.5,487.5,71046,30,1,2227,4,Radiology
4481,SLC,Lone Peak Hospital,ABD XR 1V               ,427.9,427.9,74018,30,1,2227,4,Radiology
4482,SLC,Lone Peak Hospital,CHEST XRAY 3 V          ,618.22,618.22,71047,30,1,2227,4,Radiology
4483,SLC,Lone Peak Hospital,CHEST XRAY 4+           ,618.22,618.22,71048,30,1,2227,4,Radiology
4484,SLC,Lone Peak Hospital,ABD XR 2V               ,597.81,597.81,74019,30,1,2227,4,Radiology
4485,SLC,Lone Peak Hospital,ABD XR 3+V              ,661.8,661.8,74021,30,1,2227,4,Radiology
4486,SLC,Lone Peak Hospital,MRI BREAST WO CONT BI   ,2902.55,2902.55,77047,30,1,2227,4,MRI
4487,SLC,Lone Peak Hospital,CT HEART WO CN W QUAN CA,3493.12,3493.12,75571,30,1,2227,4,CTA
4488,SLC,Lone Peak Hospital,MRI OR/FCE/NCK W&WO     ,5543.1,5543.1,70543,30,1,2227,4,MRI
4489,SLC,Lone Peak Hospital,CT PELVIS W/O CONTRAST  ,1036.7,1036.7,72192,30,1,2227,4,CT
4490,SLC,Lone Peak Hospital,MRI T-SPINE W/O CONT    ,2855.33,2855.33,72146,30,1,2227,4,MRI
4491,SLC,Lone Peak Hospital,MRI L-SPINE W/O CONT    ,2855.33,2855.33,72148,30,1,2227,4,MRI
4492,SLC,Lone Peak Hospital,XR BONE AGE STUDIES     ,471.17,471.17,77072,30,1,2227,4,Radiology
4493,SLC,Lone Peak Hospital,XR BONE SURVEY COMP     ,1519.72,1519.72,77075,30,1,2227,4,Radiology
4494,SLC,Lone Peak Hospital,NM MUGA R/S SINGLE      ,2816.38,2816.38,78472,30,1,2227,4,Nuclear Medicine
4495,SLC,Lone Peak Hospital,NM BONE 3 PHASE         ,3737.54,3737.54,78315,30,1,2227,4,Nuclear Medicine
4496,SLC,Lone Peak Hospital,ECHO2D COMP W CF DOP    ,4445.33,4445.33,93306,30,1,2227,4,Ultrasound
4497,SLC,Lone Peak Hospital,CTHEART W CN STR MOR FNC,1300.55,1300.55,75572,30,1,2227,4,CTA
4498,SLC,Lone Peak Hospital,NM MYOCRD SPECT R/S MULT,4535.76,4535.76,78452,30,1,2227,4,Nuclear Medicine
4499,SLC,Lone Peak Hospital,ECHO STRESS W CONT ECG  ,4648.8,4648.8,93351,30,1,2227,4,Ultrasound
4500,SLC,Lone Peak Hospital,CT ABD&PELVIS W&WO CONT ,7347.9,7347.9,74178,30,1,2227,4,CT
4501,SLC,Lone Peak Hospital,CT ABD&PELVIS W/CONT    ,6126.38,6126.38,74177,30,1,2227,4,PET CT
4502,SLC,Lone Peak Hospital,CT ABD&PELVIS W/O CONT  ,5705.8,5705.8,74176,30,1,2227,4,CT
4503,SLC,Lone Peak Hospital,US EXTREM NON VASC LTD  ,763.44,763.44,76882,30,1,2227,4,Ultrasound
4504,SLC,Lone Peak Hospital,CTA ABD&PEL W CONT      ,8380.56,8380.56,74174,30,1,2227,4,CTA
4505,SLC,Lone Peak Hospital,HEPA IMAG INCL GB       ,1913.89,1913.89,78226,30,1,2227,4,Nuclear Medicine
4506,SLC,Lone Peak Hospital,HEPA IMAG INCL GB W PHA ,1913.89,1913.89,78227,30,1,2227,4,Nuclear Medicine
4507,SLC,Lone Peak Hospital,US PELVIC LTD OR FU     ,666.0,666.0,76857,30,1,2227,4,Ultrasound
4508,SLC,Lone Peak Hospital,NM THYROID SCN UP/STIM V,4082.96,4082.96,78014,30,1,2227,4,Nuclear Medicine
4509,SLC,Lone Peak Hospital,XR MANDIBLE 4 + V       ,704.02,704.02,70110,30,1,2227,4,Radiology
4510,SLC,Lone Peak Hospital,XR FACIAL BONES 3 + V   ,795.25,795.25,70150,30,1,2227,4,Radiology
4511,SLC,Lone Peak Hospital,XR NASAL BONES COMP     ,535.17,535.17,70160,30,1,2227,4,Radiology
4512,SLC,Lone Peak Hospital,XR ORBITS 4 + V         ,704.02,704.02,70200,30,1,2227,4,Radiology
4513,SLC,Lone Peak Hospital,XR SINUSES 3 + V        ,740.8,740.8,70220,30,1,2227,4,Radiology
4514,SLC,Lone Peak Hospital,XR SKULL 4 + V          ,808.9,808.9,70260,30,1,2227,4,Radiology
4515,SLC,Lone Peak Hospital,XR TMJ BI               ,664.55,664.55,70330,30,1,2227,4,Radiology
4516,SLC,Lone Peak Hospital,XR NECK SOFT TISSUE     ,546.07,546.07,70360,30,1,2227,4,Radiology
4517,SLC,Lone Peak Hospital,CT HEAD/BRAIN W/O CONT  ,2473.85,2473.85,70450,30,1,2227,4,PET CT
4518,SLC,Lone Peak Hospital,CT HEAD/BRAIN W/CONT    ,3094.0,3094.0,70460,30,1,2227,4,CT
4519,SLC,Lone Peak Hospital,CT HD/BR W&W/O CONT     ,3297.59,3297.59,70470,30,1,2227,4,CT
4520,SLC,Lone Peak Hospital,CT ORBIT/SELLA/IAC WO   ,2473.85,2473.85,70480,30,1,2227,4,CT
4521,SLC,Lone Peak Hospital,CT ORBIT/SELLA/IAC W    ,2708.26,2708.26,70481,30,1,2227,4,CT
4522,SLC,Lone Peak Hospital,CT ORBIT/SELLA/IAC W&WO ,2519.11,2519.11,70482,30,1,2227,4,CT
4523,SLC,Lone Peak Hospital,CT MAXIFAC W/O CNT      ,1364.83,1364.83,70486,30,1,2227,4,CT
4524,SLC,Lone Peak Hospital,CT MAXIFAC W/CONTRAST   ,2712.26,2712.26,70487,30,1,2227,4,CT
4525,SLC,Lone Peak Hospital,CT NECK W/O CONTRAST    ,2370.73,2370.73,70490,30,1,2227,4,CT
4526,SLC,Lone Peak Hospital,CT NECK W/CONTRAST      ,2602.43,2602.43,70491,30,1,2227,4,CT
4527,SLC,Lone Peak Hospital,XR RIBS BI 3 V          ,829.3,829.3,71110,30,1,2227,4,Radiology
4528,SLC,Lone Peak Hospital,XR RIBS BI W/CXR 4 + V  ,943.71,943.71,71111,30,1,2227,4,Radiology
4529,SLC,Lone Peak Hospital,XR STERNUM 2 + V        ,471.17,471.17,71120,30,1,2227,4,Radiology
4530,SLC,Lone Peak Hospital,XR SC JOINTS 3 + V      ,569.22,569.22,71130,30,1,2227,4,Radiology
4531,SLC,Lone Peak Hospital,CT CHEST W/O CONTRAST   ,2660.03,2660.03,71250,30,1,2227,4,CT
4532,SLC,Lone Peak Hospital,CT CHEST W/CONTRAST     ,2868.97,2868.97,71260,30,1,2227,4,PET CT
4533,SLC,Lone Peak Hospital,CT CHEST W&W/O CONT     ,3379.28,3379.28,71270,30,1,2227,4,CT
4534,SLC,Lone Peak Hospital,XR C-SPINE 4-5 V        ,802.08,802.08,72050,30,1,2227,4,Radiology
4535,SLC,Lone Peak Hospital,XR C-SPINE 6 + V        ,969.55,969.55,72052,30,1,2227,4,Radiology
4536,SLC,Lone Peak Hospital,XR T-SPINE 3 VIEWS      ,716.27,716.27,72072,30,1,2227,4,Radiology
4537,SLC,Lone Peak Hospital,XR L-SPINE 2/3 VIEWS    ,622.32,622.32,72100,30,1,2227,4,Radiology
4538,SLC,Lone Peak Hospital,XR L-SPINE 4 + VIEWS    ,848.38,848.38,72110,30,1,2227,4,Radiology
4539,SLC,Lone Peak Hospital,XR L-SPINE W/BEND VIEW  ,1052.62,1052.62,72114,30,1,2227,4,Radiology
4540,SLC,Lone Peak Hospital,CT C-SPINE W/O CONTRAST ,2670.75,2670.75,72125,30,1,2227,4,CT
4541,SLC,Lone Peak Hospital,CT C-SPINE W/CONTRAST   ,2984.17,2984.17,72126,30,1,2227,4,CT
4542,SLC,Lone Peak Hospital,CT T-SPINE W/O CONTRAST ,2670.75,2670.75,72128,30,1,2227,4,CT
4543,SLC,Lone Peak Hospital,CT T-SPINE W/CONTRAST   ,2980.14,2980.14,72129,30,1,2227,4,CT
4544,SLC,Lone Peak Hospital,CT L-SPINE W/O CONTRAST ,2670.75,2670.75,72131,30,1,2227,4,CT
4545,SLC,Lone Peak Hospital,CT L-SPINE W/CONTRAST   ,3025.67,3025.67,72132,30,1,2227,4,CT
4546,SLC,Lone Peak Hospital,CT LTD/LOC              ,2234.1,2234.1,76380,30,1,2227,4,CT
4547,SLC,Lone Peak Hospital,XR PELVIS 1/2 VIEWS     ,448.01,448.01,72170,30,1,2227,4,Radiology
4548,SLC,Lone Peak Hospital,CT PELVIS W/O CONTRAST  ,2660.03,2660.03,72192,30,1,2227,4,CT
4549,SLC,Lone Peak Hospital,CT PELVIS W/CONTRAST    ,2867.63,2867.63,72193,30,1,2227,4,CT
4550,SLC,Lone Peak Hospital,CT PELVIS W&W/O CONT    ,3765.02,3765.02,72194,30,1,2227,4,CT
4551,SLC,Lone Peak Hospital,XR SI JOINTS 3 + V      ,546.07,546.07,72202,30,1,2227,4,Radiology
4552,SLC,Lone Peak Hospital,XR SACRUM/COCCYX 2 + V  ,546.07,546.07,72220,30,1,2227,4,Radiology
4553,SLC,Lone Peak Hospital,XR C-SPINE 2-3 VIEWS    ,407.16,407.16,72040,30,1,2227,4,Radiology
4554,SLC,Lone Peak Hospital,XR AC JNTS BI W/WO WT   ,638.66,638.66,73050,30,1,2227,4,Radiology
4555,SLC,Lone Peak Hospital,DUP EXTRACRANIAL BIL    ,1843.9,1843.9,93880,30,1,2227,4,Ultrasound
4556,SLC,Lone Peak Hospital,DUP LE ART BIL          ,2734.3,2734.3,93925,30,1,2227,4,Ultrasound
4557,SLC,Lone Peak Hospital,DUP VEIN BIL            ,3089.79,3089.79,93970,30,1,2227,4,Ultrasound
4558,SLC,Lone Peak Hospital,CT ABDOMEN W/O CONT     ,3045.77,3045.77,74150,30,1,2227,4,CT
4559,SLC,Lone Peak Hospital,CT ABDOMEN W/CONT       ,3260.09,3260.09,74160,30,1,2227,4,CT
4560,SLC,Lone Peak Hospital,CT ABDOMEN W&WO CONT    ,3584.22,3584.22,74170,30,1,2227,4,CT
4561,SLC,Lone Peak Hospital,XR IVP W OR W/O TOMO    ,1427.12,1427.12,74400,30,1,2227,4,Radiology
4562,SLC,Lone Peak Hospital,US HEAD AND NECK        ,795.43,795.43,76536,30,1,2227,4,Ultrasound
4563,SLC,Lone Peak Hospital,US CHST W/MEDIASTINUM   ,666.0,666.0,76604,30,1,2227,4,Ultrasound
4564,SLC,Lone Peak Hospital,US ABDOMEN COMPLETE     ,1092.09,1092.09,76700,30,1,2227,4,Ultrasound
4565,SLC,Lone Peak Hospital,US ABDOMEN LTD          ,827.43,827.43,76705,30,1,2227,4,Ultrasound
4566,SLC,Lone Peak Hospital,US RETROPERITONEAL COM  ,873.95,873.95,76770,30,1,2227,4,Ultrasound
4567,SLC,Lone Peak Hospital,US RETRO LTD            ,666.0,666.0,76775,30,1,2227,4,Ultrasound
4568,SLC,Lone Peak Hospital,US PREG AFTER 1ST TRI   ,792.53,792.53,76805,30,1,2227,4,Ultrasound
4569,SLC,Lone Peak Hospital,US TRANSVAGINAL         ,666.0,666.0,76830,30,1,2227,4,Ultrasound
4570,SLC,Lone Peak Hospital,US PELVIC COMPLETE      ,1092.09,1092.09,76856,30,1,2227,4,Ultrasound
4571,SLC,Lone Peak Hospital,US SCROTUM AND CNTS     ,873.95,873.95,76870,30,1,2227,4,Ultrasound
4572,SLC,Lone Peak Hospital,NM THYROID METS W BDY   ,4002.04,4002.04,78018,30,1,2227,4,Nuclear Medicine
4573,SLC,Lone Peak Hospital,NM PLANAR PARATHYROID   ,2277.99,2277.99,78070,30,1,2227,4,Nuclear Medicine
4574,SLC,Lone Peak Hospital,NM GASTRIC EMPTYING     ,2536.29,2536.29,78264,30,1,2227,4,Nuclear Medicine
4575,SLC,Lone Peak Hospital,NM BONE WHOLE BODY      ,3250.5,3250.5,78306,30,1,2227,4,Nuclear Medicine
4576,SLC,Lone Peak Hospital,NM KDNEY SCAN FLW&FNC   ,2183.08,2183.08,78707,30,1,2227,4,Nuclear Medicine
4577,SLC,Lone Peak Hospital,NM TUMOR LCL SPECT      ,3497.89,3497.89,78803,30,1,2227,4,Nuclear Medicine
4578,SLC,Lone Peak Hospital,MRI TMJ                 ,2165.1,2165.1,70336,30,1,2227,4,MRI
4579,SLC,Lone Peak Hospital,MRI OR/FCE/NCK W/O CONT ,3794.25,3794.25,70540,30,1,2227,4,MRI
4580,SLC,Lone Peak Hospital,MRA HD W/O CONT         ,4227.81,4227.81,70544,30,1,2227,4,MRA
4581,SLC,Lone Peak Hospital,MRI BRAIN W/O CONTRAST  ,3794.25,3794.25,70551,30,1,2227,4,MRI
4582,SLC,Lone Peak Hospital,MRI BRAIN W&WO CONT     ,4227.81,4227.81,70553,30,1,2227,4,MRI
4583,SLC,Lone Peak Hospital,MRI CHEST W/O CONT      ,3794.25,3794.25,71550,30,1,2227,4,MRI
4584,SLC,Lone Peak Hospital,MRI C-SPINE W&W/O CONT  ,4227.81,4227.81,72156,30,1,2227,4,MRI
4585,SLC,Lone Peak Hospital,MRI T-SPINE W&W/O CONT  ,4227.81,4227.81,72157,30,1,2227,4,MRI
4586,SLC,Lone Peak Hospital,MRI L-SPINE W&W/O CONT  ,4227.81,4227.81,72158,30,1,2227,4,MRI
4587,SLC,Lone Peak Hospital,MRI PELVIS W/O CONT     ,3794.25,3794.25,72195,30,1,2227,4,MRI
4588,SLC,Lone Peak Hospital,MRA UP EXT W/WO CONT    ,4363.46,4363.46,73225,30,1,2227,4,MRA
4589,SLC,Lone Peak Hospital,MRA NECK W&WO CONT      ,4363.46,4363.46,70549,30,1,2227,4,MRA
4590,SLC,Lone Peak Hospital,MRA NECK W/CONTRAST     ,3794.25,3794.25,70548,30,1,2227,4,MRA
4591,SLC,Lone Peak Hospital,MRA NECK W/O CONT       ,3038.87,3038.87,70547,30,1,2227,4,MRA
4592,SLC,Lone Peak Hospital,DUP LE ART UNI/LTD      ,1621.3,1621.3,93926,30,1,2227,4,Ultrasound
4593,SLC,Lone Peak Hospital,CTA HEAD                ,4189.6,4189.6,70496,30,1,2227,4,CTA
4594,SLC,Lone Peak Hospital,CTA NECK                ,4189.6,4189.6,70498,30,1,2227,4,CTA
4595,SLC,Lone Peak Hospital,MRA HD W/CONTRAST       ,3794.25,3794.25,70545,30,1,2227,4,MRA
4596,SLC,Lone Peak Hospital,MRA HD W&WO CONTRAST    ,4308.93,4308.93,70546,30,1,2227,4,MRA
4597,SLC,Lone Peak Hospital,CTA CHEST               ,4189.6,4189.6,71275,30,1,2227,4,CTA
4598,SLC,Lone Peak Hospital,MRI CHEST W&WO CONT     ,4227.81,4227.81,71552,30,1,2227,4,MRI
4599,SLC,Lone Peak Hospital,MRI PELVIS W&WO CONT    ,4227.81,4227.81,72197,30,1,2227,4,MRI
4600,SLC,Lone Peak Hospital,CTA ABDOMEN             ,4189.6,4189.6,74175,30,1,2227,4,CTA
4601,SLC,Lone Peak Hospital,MRI ABDOMEN W&WO CONT   ,4363.46,4363.46,74183,30,1,2227,4,MRI
4602,SLC,Lone Peak Hospital,US PREG 1ST TRIMTR      ,421.71,421.71,76801,30,1,2227,4,Ultrasound
4603,SLC,Lone Peak Hospital,US PRG 1ST TRI EA ADD   ,421.71,421.71,76802,30,1,2227,4,Ultrasound
4604,SLC,Lone Peak Hospital,US PREG UT TRANSVAGINAL ,421.71,421.71,76817,30,1,2227,4,Ultrasound
4605,SLC,Lone Peak Hospital,MRI C-SPINE W/O CONT    ,3794.25,3794.25,72141,30,1,2227,4,MRI
4606,SLC,Lone Peak Hospital,3D CT/MRI/US/OTH IND    ,1185.28,1185.28,76377,124,1,3374,4,MRI
4607,SLC,Lone Peak Hospital,MRA HD W/O CONT         ,5975.63,5975.63,70544,124,1,3374,4,MRA
4608,SLC,Lone Peak Hospital,XR BONE AGE STUDIES     ,318.73,318.73,77072,124,1,3374,4,Radiology
4609,SLC,Lone Peak Hospital,XR BONE SURVEY COMP     ,1280.12,1280.12,77075,124,1,3374,4,Radiology
4610,SLC,Lone Peak Hospital,MRA HD W/O CONT         ,1865.41,1865.41,70544,124,1,3374,4,MRA
4611,SLC,Lone Peak Hospital,MRI PELVIS W/O CONT     ,2757.39,2757.39,72195,124,1,3374,4,MRI
4612,SLC,Lone Peak Hospital,MRI PELVIS W&WO CONT    ,4774.59,4774.59,72197,124,1,3374,4,MRI
4613,SLC,Lone Peak Hospital,CT HEART WO CN W QUAN CA,1162.22,1162.22,75571,124,1,3374,4,CTA
4614,SLC,Lone Peak Hospital,ECHO2D COMP W CF DOP    ,3420.45,3420.45,93306,124,1,3374,4,Ultrasound
4615,SLC,Lone Peak Hospital,ECHO STRESS W CONT ECG  ,2744.18,2744.18,93351,124,1,3374,4,Ultrasound
4616,SLC,Lone Peak Hospital,NM MYOCRD SPECT R/S MULT,5068.16,5068.16,78452,124,1,3374,4,Nuclear Medicine
4617,SLC,Lone Peak Hospital,CT ABD&PELVIS W&WO CONT ,6529.69,6529.69,74178,124,1,3374,4,CT
4618,SLC,Lone Peak Hospital,US EXTREM NON VASC LTD  ,584.05,584.05,76882,124,1,3374,4,Ultrasound
4619,SLC,Lone Peak Hospital,CT ABD&PELVIS W/CONT    ,6066.56,6066.56,74177,124,1,3374,4,PET CT
4620,SLC,Lone Peak Hospital,CT ABD&PELVIS W/O CONT  ,5411.85,5411.85,74176,124,1,3374,4,CT
4621,SLC,Lone Peak Hospital,HEPA IMAG INCL GB       ,2805.47,2805.47,78226,124,1,3374,4,Nuclear Medicine
4622,SLC,Lone Peak Hospital,HEPA IMAG INCL GB W PHA ,2605.6,2605.6,78227,124,1,3374,4,Nuclear Medicine
4623,SLC,Lone Peak Hospital,NM THYROID SCN UP/STIM V,2829.3,2829.3,78014,124,1,3374,4,Nuclear Medicine
4624,SLC,Lone Peak Hospital,ECHO2D COMP W CF DOP    ,3431.65,3431.65,93306,124,1,3374,4,Ultrasound
4625,SLC,Lone Peak Hospital,ECHO STRESS W CONT ECG  ,2744.18,2744.18,93351,124,1,3374,4,Ultrasound
4626,SLC,Lone Peak Hospital,MRI TMJ                 ,8024.48,8024.48,70336,124,1,3374,4,MRI
4627,SLC,Lone Peak Hospital,US PRG 1ST TRI EA ADD   ,1780.75,1780.75,76802,124,1,3374,4,Ultrasound
4628,SLC,Lone Peak Hospital,US PREG 1ST TRIMTR      ,1109.16,1109.16,76801,124,1,3374,4,Ultrasound
4629,SLC,Lone Peak Hospital,MRI ABDOMEN W&WO CONT   ,6421.62,6421.62,74183,124,1,3374,4,MRI
4630,SLC,Lone Peak Hospital,XR SPINE 1 VIEW         ,245.68,245.68,72081,124,1,3374,4,Radiology
4631,SLC,Lone Peak Hospital,XR SPINE 2 OR 3 VIEWS   ,406.85,406.85,72082,124,1,3374,4,Radiology
4632,SLC,Lone Peak Hospital,XR HIP W PEL BI MIN5 VW ,775.68,775.68,73523,124,1,3374,4,Radiology
4633,SLC,Lone Peak Hospital,BREAST TOMO SCREENING   ,77.74,77.74,77063,124,1,3374,4,3D Mammography
4634,SLC,Lone Peak Hospital,MAMMO DIAG CAD BI       ,637.71,637.71,77066,124,1,3374,4,3D Mammography
4635,SLC,Lone Peak Hospital,MAMMO SCR CAD BI        ,657.94,657.94,77067,124,1,3374,4,3D Mammography
4636,SLC,Lone Peak Hospital,CT HEART WO CN W QUAN CA,130.95,130.95,75571,124,1,3374,4,CTA
4637,SLC,Lone Peak Hospital,CTA ABD&PEL W CONT      ,6529.69,6529.69,74174,124,1,3374,4,CTA
4638,SLC,Lone Peak Hospital,CT HEART W CN ART/GRAFTS,2502.92,2502.92,75574,124,1,3374,4,CTA
4639,SLC,Lone Peak Hospital,US RETRO LTD            ,433.95,433.95,76775,124,1,3374,4,Ultrasound
4640,SLC,Lone Peak Hospital,CHEST XRAY 1 V          ,330.74,330.74,71045,124,1,3374,4,Radiology
4641,SLC,Lone Peak Hospital,CHEST XRAY 2 V          ,476.39,476.39,71046,124,1,3374,4,Radiology
4642,SLC,Lone Peak Hospital,CHEST XRAY 3 V          ,527.82,527.82,71047,124,1,3374,4,Radiology
4643,SLC,Lone Peak Hospital,CHEST XRAY 4+           ,575.8,575.8,71048,124,1,3374,4,Radiology
4644,SLC,Lone Peak Hospital,ABD XR 1V               ,383.86,383.86,74018,124,1,3374,4,Radiology
4645,SLC,Lone Peak Hospital,ABD XR 2V               ,586.07,586.07,74019,124,1,3374,4,Radiology
4646,SLC,Lone Peak Hospital,MRI BREAST WO CONT BI   ,5353.82,5353.82,77047,124,1,3374,4,MRI
4647,SLC,Lone Peak Hospital,ECHO2D COMP W CF DOP    ,3999.53,3999.53,93306,124,1,3374,4,Ultrasound
4648,SLC,Lone Peak Hospital,ECHO STRESS W CONT ECG  ,3601.64,3601.64,93351,124,1,3374,4,Ultrasound
4649,SLC,Lone Peak Hospital,XR MANDIBLE 4 + V       ,507.24,507.24,70110,124,1,3374,4,Radiology
4650,SLC,Lone Peak Hospital,XR FACIAL BONES 3 + V   ,791.73,791.73,70150,124,1,3374,4,Radiology
4651,SLC,Lone Peak Hospital,XR NASAL BONES COMP     ,330.74,330.74,70160,124,1,3374,4,Radiology
4652,SLC,Lone Peak Hospital,XR ORBITS 4 + V         ,515.82,515.82,70200,124,1,3374,4,Radiology
4653,SLC,Lone Peak Hospital,XR SINUSES 3 + V        ,443.85,443.85,70220,124,1,3374,4,Radiology
4654,SLC,Lone Peak Hospital,XR SKULL 4 + V          ,724.87,724.87,70260,124,1,3374,4,Radiology
4655,SLC,Lone Peak Hospital,XR TMJ BI               ,529.53,529.53,70330,124,1,3374,4,Radiology
4656,SLC,Lone Peak Hospital,XR NECK SOFT TISSUE     ,318.73,318.73,70360,124,1,3374,4,Radiology
4657,SLC,Lone Peak Hospital,CT HEAD/BRAIN W/O CONT  ,2694.9,2694.9,70450,124,1,3374,4,PET CT
4658,SLC,Lone Peak Hospital,CT HEAD/BRAIN W/CONT    ,3160.15,3160.15,70460,124,1,3374,4,CT
4659,SLC,Lone Peak Hospital,CT HD/BR W&W/O CONT     ,3316.29,3316.29,70470,124,1,3374,4,CT
4660,SLC,Lone Peak Hospital,CT ORBIT/SELLA/IAC WO   ,2700.61,2700.61,70480,124,1,3374,4,CT
4661,SLC,Lone Peak Hospital,CT ORBIT/SELLA/IAC W    ,3032.4,3032.4,70481,124,1,3374,4,CT
4662,SLC,Lone Peak Hospital,CT ORBIT/SELLA/IAC W&WO ,3316.29,3316.29,70482,124,1,3374,4,CT
4663,SLC,Lone Peak Hospital,CT MAXIFAC W/O CNT      ,2422.02,2422.02,70486,124,1,3374,4,CT
4664,SLC,Lone Peak Hospital,CT MAXIFAC W/CONTRAST   ,2700.61,2700.61,70487,124,1,3374,4,CT
4665,SLC,Lone Peak Hospital,CT NECK W/O CONTRAST    ,2700.61,2700.61,70490,124,1,3374,4,CT
4666,SLC,Lone Peak Hospital,CT NECK W/CONTRAST      ,3032.4,3032.4,70491,124,1,3374,4,CT
4667,SLC,Lone Peak Hospital,CTA HEAD                ,3435.19,3435.19,70496,124,1,3374,4,CTA
4668,SLC,Lone Peak Hospital,CTA NECK                ,3435.19,3435.19,70498,124,1,3374,4,CTA
4669,SLC,Lone Peak Hospital,MRI OR/FCE/NCK W/O CONT ,3451.39,3451.39,70540,124,1,3374,4,MRI
4670,SLC,Lone Peak Hospital,MRI OR/FCE/NCK W/O CONT ,1576.7,1576.7,70540,124,1,3374,4,MRI
4671,SLC,Lone Peak Hospital,MRA NECK W/O CONT       ,2043.09,2043.09,70547,124,1,3374,4,MRA
4672,SLC,Lone Peak Hospital,MRA NECK W/CONTRAST     ,2043.09,2043.09,70548,124,1,3374,4,MRA
4673,SLC,Lone Peak Hospital,MRA NECK W&WO CONT      ,2043.09,2043.09,70549,124,1,3374,4,MRA
4674,SLC,Lone Peak Hospital,MRA HD W&WO CONTRAST    ,2043.09,2043.09,70546,124,1,3374,4,MRA
4675,SLC,Lone Peak Hospital,MRI OR/FCE/NCK W&WO     ,4441.47,4441.47,70543,124,1,3374,4,MRI
4676,SLC,Lone Peak Hospital,MRA HD W/CONTRAST       ,2043.09,2043.09,70545,124,1,3374,4,MRA
4677,SLC,Lone Peak Hospital,MRI BRAIN W/O CONTRAST  ,4493.29,4493.29,70551,124,1,3374,4,MRI
4678,SLC,Lone Peak Hospital,MRI BRAIN W&WO CONT     ,5353.82,5353.82,70553,124,1,3374,4,MRI
4679,SLC,Lone Peak Hospital,XR RIBS BI 3 V          ,567.22,567.22,71110,124,1,3374,4,Radiology
4680,SLC,Lone Peak Hospital,XR RIBS BI W/CXR 4 + V  ,694.04,694.04,71111,124,1,3374,4,Radiology
4681,SLC,Lone Peak Hospital,XR STERNUM 2 + V        ,563.79,563.79,71120,124,1,3374,4,Radiology
4682,SLC,Lone Peak Hospital,XR SC JOINTS 3 + V      ,462.68,462.68,71130,124,1,3374,4,Radiology
4683,SLC,Lone Peak Hospital,CT CHEST W/O CONTRAST   ,2675.76,2675.76,71250,124,1,3374,4,CT
4684,SLC,Lone Peak Hospital,CT CHEST W/CONTRAST     ,3028.85,3028.85,71260,124,1,3374,4,PET CT
4685,SLC,Lone Peak Hospital,CT CHEST W&W/O CONT     ,3236.46,3236.46,71270,124,1,3374,4,CT
4686,SLC,Lone Peak Hospital,CTA CHEST               ,3435.19,3435.19,71275,124,1,3374,4,CTA
4687,SLC,Lone Peak Hospital,MRI CHEST W/O CONT      ,4493.29,4493.29,71550,124,1,3374,4,MRI
4688,SLC,Lone Peak Hospital,XR C-SPINE 2-3 VIEWS    ,388.99,388.99,72040,124,1,3374,4,Radiology
4689,SLC,Lone Peak Hospital,XR C-SPINE 4-5 V        ,527.82,527.82,72050,124,1,3374,4,Radiology
4690,SLC,Lone Peak Hospital,XR C-SPINE 6 + V        ,745.45,745.45,72052,124,1,3374,4,Radiology
4691,SLC,Lone Peak Hospital,XR T-SPINE 3 VIEWS      ,483.27,483.27,72072,124,1,3374,4,Radiology
4692,SLC,Lone Peak Hospital,XR L-SPINE 2/3 VIEWS    ,450.69,450.69,72100,124,1,3374,4,Radiology
4693,SLC,Lone Peak Hospital,XR L-SPINE 4 + VIEWS    ,712.88,712.88,72110,124,1,3374,4,Radiology
4694,SLC,Lone Peak Hospital,XR L-SPINE W/BEND VIEW  ,712.88,712.88,72114,124,1,3374,4,Radiology
4695,SLC,Lone Peak Hospital,CT C-SPINE W/O CONTRAST ,2948.99,2948.99,72125,124,1,3374,4,CT
4696,SLC,Lone Peak Hospital,CT C-SPINE W/CONTRAST   ,3165.48,3165.48,72126,124,1,3374,4,CT
4697,SLC,Lone Peak Hospital,CT T-SPINE W/O CONTRAST ,2948.99,2948.99,72128,124,1,3374,4,CT
4698,SLC,Lone Peak Hospital,CT T-SPINE W/CONTRAST   ,3160.15,3160.15,72129,124,1,3374,4,CT
